 y; m; dm; h;G_Gh; Ta;G_Bn; RH; p
2005;1;3;19;0;18.7;0;39;964
2005;1;3;20;0;17.5;0;40;964
2005;1;3;21;0;16.3;0;44;964
2005;1;3;22;0;15;0;48;964
2005;1;3;23;0;13.8;0;51;963
2005;1;3;24;0;12.6;0;55;963
2005;1;4;1;0;11.4;0;55;963
2005;1;4;2;0;10;0;58;963
2005;1;4;3;0;8.7;0;59;963
2005;1;4;4;0;8;0;61;963
2005;1;4;5;0;7.3;0;66;963
2005;1;4;6;0;6.8;0;66;963
2005;1;4;7;0;6.3;0;67;963
2005;1;4;8;0;6.3;0;66;963
2005;1;4;9;100;7.8;462;60;963
2005;1;4;10;282;10.2;728;54;962
2005;1;4;11;441;12.6;807;47;962
2005;1;4;12;544;14.7;789;37;962
2005;1;4;13;601;16.4;793;33;962
2005;1;4;14;599;17.6;804;31;962
2005;1;4;15;532;18.2;792;29;962
2005;1;4;16;423;18.2;814;29;962
2005;1;4;17;255;17.4;709;29;962
2005;1;4;18;74;15.8;361;35;962
2005;1;4;19;0;14.1;0;48;962
2005;1;4;20;0;13;0;50;962
2005;1;4;21;0;12;0;54;962
2005;1;4;22;0;10.9;0;56;961
2005;1;4;23;0;9.9;0;58;961
2005;1;4;24;0;8.8;0;65;961
2005;1;5;1;0;8.1;0;62;961
2005;1;5;2;0;7.4;0;63;961
2005;1;5;3;0;6.7;0;66;961
2005;1;5;4;0;6.3;0;66;961
2005;1;5;5;0;5.9;0;67;961
2005;1;5;6;0;5.7;0;71;961
2005;1;5;7;0;5.4;0;69;961
2005;1;5;8;0;5.4;0;69;961
2005;1;5;9;84;6.8;320;64;961
2005;1;5;10;233;9.1;426;56;961
2005;1;5;11;367;11.4;458;50;961
2005;1;5;12;512;13.8;639;40;960
2005;1;5;13;526;15.4;501;34;960
2005;1;5;14;530;16.6;525;33;960
2005;1;5;15;484;17.3;590;31;960
2005;1;5;16;386;17.4;606;31;960
2005;1;5;17;266;16.9;705;31;959
2005;1;5;18;71;15.4;335;33;959
2005;1;5;19;0;13.8;0;41;959
2005;1;5;20;0;13.1;0;43;959
2005;1;5;21;0;12.5;0;47;958
2005;1;5;22;0;11.8;0;48;958
2005;1;5;23;0;11.2;0;49;958
2005;1;5;24;0;10.5;0;52;958
2005;1;6;1;0;10;0;50;957
2005;1;6;2;0;9.5;0;49;957
2005;1;6;3;0;9.1;0;50;957
2005;1;6;4;0;8.8;0;50;957
2005;1;6;5;0;8.6;0;53;957
2005;1;6;6;0;8.4;0;51;956
2005;1;6;7;0;8.3;0;54;956
2005;1;6;8;0;8.3;0;53;956
2005;1;6;9;9;8.5;0;57;956
2005;1;6;10;31;8.8;0;53;955
2005;1;6;11;55;9.2;0;51;955
2005;1;6;12;75;9.6;0;48;955
2005;1;6;13;87;9.9;0;49;955
2005;1;6;14;477;12.1;310;48;955
2005;1;6;15;415;13.4;334;43;955
2005;1;6;16;332;14.2;350;39;956
2005;1;6;17;197;14.3;288;38;956
2005;1;6;18;55;13.7;130;37;956
2005;1;6;19;0;13;0;39;956
2005;1;6;20;0;12.2;0;41;957
2005;1;6;21;0;11.4;0;43;957
2005;1;6;22;0;10.6;0;45;957
2005;1;6;23;0;9.8;0;45;958
2005;1;6;24;0;9;0;44;958
2005;1;7;1;0;8.2;0;47;958
2005;1;7;2;0;7.2;0;52;959
2005;1;7;3;0;6.3;0;55;959
2005;1;7;4;0;5.8;0;53;959
2005;1;7;5;0;5.3;0;57;960
2005;1;7;6;0;5;0;57;960
2005;1;7;7;0;4.6;0;59;960
2005;1;7;8;0;4.6;0;59;960
2005;1;7;9;97;6.2;448;57;961
2005;1;7;10;283;8.9;727;50;961
2005;1;7;11;449;11.6;833;46;961
2005;1;7;12;566;14;860;35;962
2005;1;7;13;624;15.9;862;33;962
2005;1;7;14;615;17.2;843;28;962
2005;1;7;15;557;18;843;27;962
2005;1;7;16;417;18;747;27;961
2005;1;7;17;244;17;587;29;961
2005;1;7;18;71;15.3;318;35;961
2005;1;7;19;0;13.6;0;43;961
2005;1;7;20;0;12.7;0;50;960
2005;1;7;21;0;11.9;0;51;960
2005;1;7;22;0;11.1;0;53;960
2005;1;7;23;0;10.2;0;56;960
2005;1;7;24;0;9.4;0;59;959
2005;1;8;1;0;8.7;0;56;959
2005;1;8;2;0;8.1;0;58;959
2005;1;8;3;0;7.4;0;60;959
2005;1;8;4;0;7.1;0;60;958
2005;1;8;5;0;6.8;0;66;958
2005;1;8;6;0;6.5;0;70;958
2005;1;8;7;0;6.3;0;72;958
2005;1;8;8;0;6.3;0;72;958
2005;1;8;9;22;6.6;0;67;957
2005;1;8;10;112;7.6;2;63;957
2005;1;8;11;284;9.5;145;56;957
2005;1;8;12;337;10.9;111;52;957
2005;1;8;13;592;13.1;500;47;956
2005;1;8;14;280;13.4;50;49;956
2005;1;8;15;318;13.7;93;45;956
2005;1;8;16;288;13.8;190;44;956
2005;1;8;17;24;12.7;0;46;956
2005;1;8;18;14;11.6;0;49;956
2005;1;8;19;0;10.7;0;49;956
2005;1;8;20;0;10.2;0;50;956
2005;1;8;21;0;9.6;0;53;956
2005;1;8;22;0;9.1;0;56;956
2005;1;8;23;0;8.6;0;60;956
2005;1;8;24;0;8;0;61;956
2005;1;9;1;0;7.5;0;71;956
2005;1;9;2;0;7;0;71;956
2005;1;9;3;0;6.5;0;71;956
2005;1;9;4;0;6.2;0;69;956
2005;1;9;5;0;5.9;0;67;956
2005;1;9;6;0;5.7;0;64;956
2005;1;9;7;0;5.5;0;67;955
2005;1;9;8;0;5.5;0;68;955
2005;1;9;9;38;6.1;0;68;955
2005;1;9;10;124;7.4;8;59;955
2005;1;9;11;205;8.7;23;56;955
2005;1;9;12;253;9.8;25;51;955
2005;1;9;13;433;11.6;239;44;955
2005;1;9;14;212;11.8;12;42;955
2005;1;9;15;295;12.2;66;39;955
2005;1;9;16;213;12.3;26;43;955
2005;1;9;17;158;12;109;44;955
2005;1;9;18;101;11.5;326;44;955
2005;1;9;19;0;10.5;0;49;955
2005;1;9;20;0;10;0;50;955
2005;1;9;21;0;9.4;0;55;955
2005;1;9;22;0;8.9;0;59;955
2005;1;9;23;0;8.3;0;61;955
2005;1;9;24;0;7.8;0;61;955
2005;1;10;1;0;7.4;0;62;955
2005;1;10;2;0;7;0;64;955
2005;1;10;3;0;6.6;0;68;955
2005;1;10;4;0;6.4;0;71;955
2005;1;10;5;0;6.2;0;72;955
2005;1;10;6;0;6.1;0;67;955
2005;1;10;7;0;6;0;64;955
2005;1;10;8;0;6;0;61;955
2005;1;10;9;62;7.1;61;59;955
2005;1;10;10;167;8.5;82;57;956
2005;1;10;11;287;10.3;117;53;956
2005;1;10;12;370;11.8;124;47;956
2005;1;10;13;374;12.9;119;46;956
2005;1;10;14;376;13.7;121;43;956
2005;1;10;15;250;13.8;24;42;956
2005;1;10;16;171;13.4;8;44;956
2005;1;10;17;56;12.5;0;48;957
2005;1;10;18;8;11.5;0;49;957
2005;1;10;19;0;10.6;0;53;957
2005;1;10;20;0;9.9;0;55;958
2005;1;10;21;0;9.1;0;60;958
2005;1;10;22;0;8.4;0;61;958
2005;1;10;23;0;7.6;0;56;959
2005;1;10;24;0;6.9;0;54;959
2005;1;11;1;0;6;0;56;959
2005;1;11;2;0;5.2;0;59;960
2005;1;11;3;0;4.3;0;62;960
2005;1;11;4;0;3.9;0;65;960
2005;1;11;5;0;3.4;0;68;960
2005;1;11;6;0;3.1;0;74;961
2005;1;11;7;0;2.8;0;74;961
2005;1;11;8;0;2.8;0;74;961
2005;1;11;9;103;4.6;502;63;962
2005;1;11;10;303;7.5;810;56;962
2005;1;11;11;484;10.6;930;46;962
2005;1;11;12;616;13.3;975;33;963
2005;1;11;13;684;15.5;991;29;963
2005;1;11;14;681;17.1;989;25;963
2005;1;11;15;609;18;972;24;963
2005;1;11;16;477;18.1;929;25;963
2005;1;11;17;293;17.2;803;26;963
2005;1;11;18;94;15.4;487;28;962
2005;1;11;19;0;13.4;0;33;962
2005;1;11;20;0;12.3;0;40;962
2005;1;11;21;0;11.2;0;44;962
2005;1;11;22;0;10.1;0;47;962
2005;1;11;23;0;9;0;50;962
2005;1;11;24;0;7.9;0;53;962
2005;1;12;1;0;6.9;0;58;962
2005;1;12;2;0;5.8;0;64;962
2005;1;12;3;0;4.6;0;69;962
2005;1;12;4;0;3.9;0;73;961
2005;1;12;5;0;3.3;0;74;961
2005;1;12;6;0;2.8;0;78;961
2005;1;12;7;0;2.3;0;85;961
2005;1;12;8;0;2.1;0;89;961
2005;1;12;9;85;3.2;273;78;961
2005;1;12;10;251;4.9;473;69;961
2005;1;12;11;410;6.8;640;59;961
2005;1;12;12;530;8.6;680;48;961
2005;1;12;13;609;10.1;769;41;961
2005;1;12;14;604;11.1;755;39;961
2005;1;12;15;523;11.5;689;37;961
2005;1;12;16;414;11.4;669;36;961
2005;1;12;17;270;10.8;653;41;961
2005;1;12;18;91;9.4;403;45;961
2005;1;12;19;0;7.9;0;47;961
2005;1;12;20;0;6.9;0;52;961
2005;1;12;21;0;5.9;0;57;961
2005;1;12;22;0;4.9;0;58;961
2005;1;12;23;0;3.9;0;61;961
2005;1;12;24;0;2.9;0;66;961
2005;1;13;1;0;2.7;0;70;961
2005;1;13;2;0;2.4;0;72;961
2005;1;13;3;0;2.1;0;72;961
2005;1;13;4;0;1.9;0;73;961
2005;1;13;5;0;1.8;0;75;962
2005;1;13;6;0;1.7;0;77;962
2005;1;13;7;0;1.6;0;76;962
2005;1;13;8;0;1.6;0;80;962
2005;1;13;9;98;3.4;449;72;962
2005;1;13;10;287;6.3;737;61;962
2005;1;13;11;461;9.3;860;48;962
2005;1;13;12;588;12;904;39;962
2005;1;13;13;653;14.3;916;34;962
2005;1;13;14;650;15.8;911;30;962
2005;1;13;15;585;16.7;904;26;962
2005;1;13;16;455;16.9;853;25;962
2005;1;13;17;284;16;743;27;962
2005;1;13;18;93;14.3;436;30;961
2005;1;13;19;0;12.4;0;35;961
2005;1;13;20;0;11.5;0;43;961
2005;1;13;21;0;10.7;0;44;961
2005;1;13;22;0;9.9;0;51;961
2005;1;13;23;0;9.1;0;52;961
2005;1;13;24;0;8.2;0;53;961
2005;1;14;1;0;7.4;0;55;961
2005;1;14;2;0;6.5;0;55;960
2005;1;14;3;0;5.6;0;61;960
2005;1;14;4;0;5.2;0;61;960
2005;1;14;5;0;4.7;0;62;960
2005;1;14;6;0;4.4;0;60;960
2005;1;14;7;0;4.1;0;60;960
2005;1;14;8;1;4;0;61;960
2005;1;14;9;76;5.3;160;56;960
2005;1;14;10;284;8;532;44;959
2005;1;14;11;349;9.9;317;40;959
2005;1;14;12;372;11.2;165;36;959
2005;1;14;13;414;12.3;178;32;959
2005;1;14;14;597;13.9;583;28;959
2005;1;14;15;413;14.4;230;27;959
2005;1;14;16;383;14.6;482;26;959
2005;1;14;17;227;14;393;27;959
2005;1;14;18;83;12.8;329;30;959
2005;1;14;19;0;11.3;0;31;959
2005;1;14;20;0;10.4;0;39;959
2005;1;14;21;0;9.4;0;40;959
2005;1;14;22;0;8.5;0;44;959
2005;1;14;23;0;7.5;0;47;959
2005;1;14;24;0;6.5;0;51;959
2005;1;15;1;0;5.8;0;56;959
2005;1;15;2;0;5;0;58;959
2005;1;15;3;0;4.1;0;59;959
2005;1;15;4;0;3.7;0;54;959
2005;1;15;5;0;3.3;0;59;959
2005;1;15;6;0;3;0;56;959
2005;1;15;7;0;2.7;0;52;959
2005;1;15;8;0;2.7;0;50;959
2005;1;15;9;96;4.4;405;48;959
2005;1;15;10;298;7.3;580;38;959
2005;1;15;11;239;8.2;74;38;959
2005;1;15;12;371;9.7;161;36;959
2005;1;15;13;396;10.8;136;34;959
2005;1;15;14;487;12.1;312;30;959
2005;1;15;15;521;13.1;590;29;959
2005;1;15;16;508;13.9;793;25;960
2005;1;15;17;302;13.8;737;26;960
2005;1;15;18;94;12.5;387;26;960
2005;1;15;19;0;10.9;0;28;960
2005;1;15;20;0;10;0;34;960
2005;1;15;21;0;9.1;0;38;960
2005;1;15;22;0;8.1;0;41;960
2005;1;15;23;0;7.2;0;44;961
2005;1;15;24;0;6.3;0;45;961
2005;1;16;1;0;5.5;0;49;961
2005;1;16;2;0;4.7;0;50;961
2005;1;16;3;0;3.8;0;50;961
2005;1;16;4;0;3.3;0;52;961
2005;1;16;5;0;2.9;0;57;961
2005;1;16;6;0;2.5;0;58;962
2005;1;16;7;0;2.2;0;66;962
2005;1;16;8;0;2.1;0;65;962
2005;1;16;9;105;3.7;500;56;962
2005;1;16;10;304;6.3;801;47;962
2005;1;16;11;483;9;914;41;962
2005;1;16;12;615;11.5;957;37;963
2005;1;16;13;685;13.5;975;32;963
2005;1;16;14;687;14.9;978;28;963
2005;1;16;15;623;15.7;971;24;962
2005;1;16;16;494;15.8;935;24;962
2005;1;16;17;313;14.9;822;27;962
2005;1;16;18;109;13.2;535;31;962
2005;1;16;19;0;11.3;0;37;962
2005;1;16;20;0;10.4;0;44;962
2005;1;16;21;0;9.5;0;47;961
2005;1;16;22;0;8.7;0;50;961
2005;1;16;23;0;7.8;0;54;961
2005;1;16;24;0;6.9;0;56;961
2005;1;17;1;0;6.4;0;55;961
2005;1;17;2;0;6;0;57;961
2005;1;17;3;0;5.5;0;56;960
2005;1;17;4;0;5.3;0;55;960
2005;1;17;5;0;5.1;0;57;960
2005;1;17;6;0;4.9;0;64;960
2005;1;17;7;0;4.8;0;68;960
2005;1;17;8;0;4.8;0;68;960
2005;1;17;9;46;5.7;0;63;959
2005;1;17;10;161;7.5;63;59;959
2005;1;17;11;267;9.4;80;54;959
2005;1;17;12;369;11.4;155;45;959
2005;1;17;13;433;13.1;189;42;959
2005;1;17;14;437;14.3;192;38;959
2005;1;17;15;493;15.5;451;32;959
2005;1;17;16;483;16.4;761;28;959
2005;1;17;17;339;16.6;845;27;960
2005;1;17;18;127;15.6;616;30;960
2005;1;17;19;2;14.1;0;33;960
2005;1;17;20;0;13.1;0;38;960
2005;1;17;21;0;12.1;0;40;960
2005;1;17;22;0;11.2;0;42;961
2005;1;17;23;0;10.2;0;47;961
2005;1;17;24;0;9.3;0;48;961
2005;1;18;1;0;8.2;0;55;961
2005;1;18;2;0;7.2;0;58;961
2005;1;18;3;0;6.1;0;67;962
2005;1;18;4;0;5.5;0;72;962
2005;1;18;5;0;4.9;0;74;962
2005;1;18;6;0;4.5;0;75;962
2005;1;18;7;0;4.1;0;73;962
2005;1;18;8;0;4.1;0;71;962
2005;1;18;9;109;5.9;529;61;963
2005;1;18;10;312;8.9;819;47;963
2005;1;18;11;500;12;941;36;963
2005;1;18;12;638;14.8;986;29;963
2005;1;18;13;713;17;1005;24;963
2005;1;18;14;714;18.7;1005;21;963
2005;1;18;15;644;19.6;989;19;963
2005;1;18;16;513;19.7;951;19;963
2005;1;18;17;326;18.9;838;19;963
2005;1;18;18;119;17.1;587;23;963
2005;1;18;19;0;15;0;27;963
2005;1;18;20;0;13.9;0;32;963
2005;1;18;21;0;12.8;0;35;963
2005;1;18;22;0;11.7;0;37;963
2005;1;18;23;0;10.6;0;41;963
2005;1;18;24;0;9.6;0;48;963
2005;1;19;1;0;8.7;0;48;963
2005;1;19;2;0;7.8;0;50;963
2005;1;19;3;0;6.9;0;56;963
2005;1;19;4;0;6.4;0;56;963
2005;1;19;5;0;6;0;56;963
2005;1;19;6;0;5.7;0;59;963
2005;1;19;7;0;5.4;0;61;963
2005;1;19;8;0;5.4;0;61;963
2005;1;19;9;107;7.2;505;52;963
2005;1;19;10;308;10.2;805;37;963
2005;1;19;11;488;13.3;914;29;963
2005;1;19;12;620;16.1;954;25;963
2005;1;19;13;689;18.3;967;21;963
2005;1;19;14;692;20;970;18;963
2005;1;19;15;625;20.9;957;18;963
2005;1;19;16;492;21;910;17;963
2005;1;19;17;312;20.2;796;18;963
2005;1;19;18;112;18.4;502;22;963
2005;1;19;19;0;16.4;0;25;963
2005;1;19;20;0;15.2;0;33;963
2005;1;19;21;0;14.1;0;33;963
2005;1;19;22;0;13;0;37;963
2005;1;19;23;0;11.8;0;40;963
2005;1;19;24;0;10.7;0;41;963
2005;1;20;1;0;9.7;0;44;963
2005;1;20;2;0;8.6;0;49;963
2005;1;20;3;0;7.5;0;52;963
2005;1;20;4;0;6.9;0;53;963
2005;1;20;5;0;6.4;0;53;963
2005;1;20;6;0;6;0;55;963
2005;1;20;7;0;5.6;0;63;963
2005;1;20;8;0;5.5;0;60;963
2005;1;20;9;101;7.2;445;54;963
2005;1;20;10;295;10;742;45;963
2005;1;20;11;472;12.9;860;39;963
2005;1;20;12;598;15.5;890;34;963
2005;1;20;13;669;17.6;909;29;963
2005;1;20;14;667;19;898;27;963
2005;1;20;15;602;19.9;885;24;963
2005;1;20;16;481;20;863;24;963
2005;1;20;17;307;19.2;756;24;963
2005;1;20;18;115;17.5;504;28;963
2005;1;20;19;1;15.6;0;33;963
2005;1;20;20;0;14.6;0;44;963
2005;1;20;21;0;13.6;0;46;963
2005;1;20;22;0;12.6;0;48;963
2005;1;20;23;0;11.7;0;52;963
2005;1;20;24;0;10.7;0;60;963
2005;1;21;1;0;10;0;60;963
2005;1;21;2;0;9.2;0;67;963
2005;1;21;3;0;8.5;0;72;963
2005;1;21;4;0;8.1;0;72;963
2005;1;21;5;0;7.7;0;75;963
2005;1;21;6;0;7.4;0;77;963
2005;1;21;7;0;7.1;0;79;963
2005;1;21;8;0;7.1;0;84;963
2005;1;21;9;99;8.9;425;75;963
2005;1;21;10;287;11.7;683;59;963
2005;1;21;11;459;14.6;798;47;963
2005;1;21;12;586;17.3;837;35;963
2005;1;21;13;654;19.5;848;31;963
2005;1;21;14;655;21.1;845;28;962
2005;1;21;15;590;21.9;828;27;962
2005;1;21;16;466;22.1;791;26;962
2005;1;21;17;296;21.3;672;27;962
2005;1;21;18;108;19.6;420;31;961
2005;1;21;19;0;17.6;0;37;961
2005;1;21;20;0;17;0;44;961
2005;1;21;21;0;16.3;0;44;960
2005;1;21;22;0;15.7;0;48;960
2005;1;21;23;0;15.1;0;51;960
2005;1;21;24;0;14.5;0;55;959
2005;1;22;1;0;14;0;55;959
2005;1;22;2;0;13.6;0;58;959
2005;1;22;3;0;13.1;0;58;959
2005;1;22;4;0;12.9;0;62;958
2005;1;22;5;0;12.7;0;62;958
2005;1;22;6;0;12.6;0;67;958
2005;1;22;7;0;12.4;0;66;957
2005;1;22;8;0;12.5;0;65;957
2005;1;22;9;59;13.3;44;60;957
2005;1;22;10;229;15.3;273;55;956
2005;1;22;11;268;16.6;104;49;956
2005;1;22;12;457;18.5;308;42;956
2005;1;22;13;358;19.2;90;39;956
2005;1;22;14;226;19.2;9;38;956
2005;1;22;15;220;19.2;10;41;956
2005;1;22;16;65;18.3;0;43;957
2005;1;22;17;30;17.5;0;48;957
2005;1;22;18;11;16.7;0;49;957
2005;1;22;19;0;16;0;54;958
2005;1;22;20;0;15.2;0;53;958
2005;1;22;21;0;14.3;0;55;958
2005;1;22;22;0;13.5;0;55;959
2005;1;22;23;0;12.6;0;55;959
2005;1;22;24;0;11.8;0;58;959
2005;1;23;1;0;10.4;0;66;960
2005;1;23;2;0;9;0;72;960
2005;1;23;3;0;7.6;0;78;960
2005;1;23;4;0;6.9;0;83;961
2005;1;23;5;0;6.1;0;86;961
2005;1;23;6;0;5.6;0;79;961
2005;1;23;7;0;5.1;0;79;962
2005;1;23;8;0;5;0;75;962
2005;1;23;9;118;7;583;70;962
2005;1;23;10;327;9.9;837;55;963
2005;1;23;11;513;12.9;946;44;963
2005;1;23;12;646;15.6;982;33;963
2005;1;23;13;722;17.7;1000;29;964
2005;1;23;14;723;19.3;999;26;964
2005;1;23;15;659;20.2;989;24;964
2005;1;23;16;524;20.3;948;23;964
2005;1;23;17;342;19.5;846;22;964
2005;1;23;18;133;17.7;607;24;964
2005;1;23;19;1;15.6;0;27;964
2005;1;23;20;0;14.2;0;32;964
2005;1;23;21;0;12.8;0;34;964
2005;1;23;22;0;11.3;0;37;964
2005;1;23;23;0;9.9;0;41;964
2005;1;23;24;0;8.5;0;46;964
2005;1;24;1;0;7.4;0;53;964
2005;1;24;2;0;6.2;0;55;964
2005;1;24;3;0;5;0;59;964
2005;1;24;4;0;4.3;0;62;964
2005;1;24;5;0;3.6;0;66;964
2005;1;24;6;0;3.1;0;67;964
2005;1;24;7;0;2.6;0;69;964
2005;1;24;8;0;2.5;0;71;964
2005;1;24;9;123;4.3;627;63;964
2005;1;24;10;342;7.1;849;49;964
2005;1;24;11;536;9.9;962;39;964
2005;1;24;12;676;12.5;1004;33;964
2005;1;24;13;750;14.5;1019;29;964
2005;1;24;14;751;15.9;1019;27;964
2005;1;24;15;680;16.7;1003;27;964
2005;1;24;16;543;16.7;963;27;964
2005;1;24;17;352;15.9;857;30;964
2005;1;24;18;136;14.1;619;35;964
2005;1;24;19;1;12;0;38;964
2005;1;24;20;0;10.7;0;48;964
2005;1;24;21;0;9.5;0;53;964
2005;1;24;22;0;8.2;0;60;964
2005;1;24;23;0;6.9;0;63;964
2005;1;24;24;0;5.7;0;69;964
2005;1;25;1;0;5;0;74;964
2005;1;25;2;0;4.3;0;73;964
2005;1;25;3;0;3.6;0;78;964
2005;1;25;4;0;3.2;0;79;964
2005;1;25;5;0;2.9;0;75;964
2005;1;25;6;0;2.6;0;75;964
2005;1;25;7;0;2.3;0;74;964
2005;1;25;8;0;2.3;0;71;964
2005;1;25;9;117;4.4;556;62;964
2005;1;25;10;330;7.6;839;48;964
2005;1;25;11;525;11;954;38;964
2005;1;25;12;666;14;997;30;964
2005;1;25;13;745;16.5;1015;26;964
2005;1;25;14;746;18.3;1013;22;964
2005;1;25;15;677;19.3;999;19;964
2005;1;25;16;544;19.5;962;20;964
2005;1;25;17;354;18.7;857;24;964
2005;1;25;18;139;16.8;626;28;964
2005;1;25;19;1;14.6;0;35;964
2005;1;25;20;0;13.6;0;44;964
2005;1;25;21;0;12.6;0;45;964
2005;1;25;22;0;11.7;0;48;964
2005;1;25;23;0;10.7;0;52;964
2005;1;25;24;0;9.7;0;58;964
2005;1;26;1;0;8.9;0;55;964
2005;1;26;2;0;8;0;64;964
2005;1;26;3;0;7.2;0;69;964
2005;1;26;4;0;6.7;0;67;964
2005;1;26;5;0;6.3;0;69;964
2005;1;26;6;0;5.9;0;73;964
2005;1;26;7;0;5.6;0;73;964
2005;1;26;8;0;5.6;0;69;964
2005;1;26;9;114;7.6;513;61;964
2005;1;26;10;319;10.8;805;44;964
2005;1;26;11;506;14;921;35;964
2005;1;26;12;646;17;969;28;964
2005;1;26;13;724;19.4;990;23;964
2005;1;26;14;732;21.2;996;20;963
2005;1;26;15;667;22.2;986;20;963
2005;1;26;16;533;22.4;946;19;963
2005;1;26;17;348;21.6;845;22;963
2005;1;26;18;140;19.8;604;30;962
2005;1;26;19;2;17.6;0;32;962
2005;1;26;20;0;16.7;0;40;962
2005;1;26;21;0;15.8;0;45;962
2005;1;26;22;0;14.9;0;46;961
2005;1;26;23;0;14;0;48;961
2005;1;26;24;0;13.1;0;51;961
2005;1;27;1;0;12.4;0;54;960
2005;1;27;2;0;11.6;0;58;960
2005;1;27;3;0;10.8;0;61;960
2005;1;27;4;0;10.4;0;66;960
2005;1;27;5;0;10;0;74;959
2005;1;27;6;0;9.7;0;78;959
2005;1;27;7;0;9.4;0;75;959
2005;1;27;8;0;9.4;0;75;959
2005;1;27;9;76;10.6;83;74;958
2005;1;27;10;197;12.4;121;64;958
2005;1;27;11;291;14;93;54;958
2005;1;27;12;358;15.4;100;47;957
2005;1;27;13;411;16.7;111;42;957
2005;1;27;14;402;17.5;99;37;957
2005;1;27;15;358;18;92;35;957
2005;1;27;16;282;18;70;34;958
2005;1;27;17;183;17.5;63;33;958
2005;1;27;18;72;16.5;29;34;958
2005;1;27;19;1;15.4;0;36;958
2005;1;27;20;0;14.3;0;41;958
2005;1;27;21;0;13.2;0;44;958
2005;1;27;22;0;12.2;0;45;958
2005;1;27;23;0;11.1;0;46;959
2005;1;27;24;0;10;0;48;959
2005;1;28;1;0;9.1;0;53;959
2005;1;28;2;0;8.2;0;57;959
2005;1;28;3;0;7.2;0;56;959
2005;1;28;4;0;6.7;0;64;959
2005;1;28;5;0;6.2;0;69;959
2005;1;28;6;0;5.8;0;67;960
2005;1;28;7;0;5.5;0;68;960
2005;1;28;8;0;5.4;0;67;960
2005;1;28;9;91;7;254;59;960
2005;1;28;10;262;9.4;469;48;960
2005;1;28;11;422;12.1;519;40;960
2005;1;28;12;536;14.4;564;31;960
2005;1;28;13;605;16.4;590;26;961
2005;1;28;14;609;17.8;593;24;961
2005;1;28;15;546;18.5;563;24;961
2005;1;28;16;442;18.7;539;23;961
2005;1;28;17;291;18.1;500;23;961
2005;1;28;18;118;16.6;337;29;961
2005;1;28;19;2;14.8;0;32;961
2005;1;28;20;0;13.8;0;36;961
2005;1;28;21;0;12.7;0;36;961
2005;1;28;22;0;11.7;0;37;961
2005;1;28;23;0;10.7;0;42;961
2005;1;28;24;0;9.7;0;47;961
2005;1;29;1;0;8.9;0;53;961
2005;1;29;2;0;8;0;52;962
