 y; m; dm; h;G_Gh; Ta;G_Bn; RH; p
2005;1;9;3;0;3.5;0;98;900
2005;1;9;4;0;3.3;0;97;900
2005;1;9;5;0;3.1;0;97;900
2005;1;9;6;0;2.1;0;99;900
2005;1;9;7;0;3;0;95;900
2005;1;9;8;0;3.1;0;98;900
2005;1;9;9;9;3.2;0;97;899
2005;1;9;10;28;3.4;0;91;899
2005;1;9;11;48;3.3;0;97;899
2005;1;9;12;54;3.9;0;88;899
2005;1;9;13;49;3.8;0;90;899
2005;1;9;14;377;5.6;276;82;900
2005;1;9;15;323;6.3;331;86;900
2005;1;9;16;225;6.9;296;82;900
2005;1;9;17;107;6.8;218;82;900
2005;1;9;18;2;6.3;0;71;901
2005;1;9;19;0;5.7;0;82;901
2005;1;9;20;0;5.3;0;86;901
2005;1;9;21;0;4.9;0;90;902
2005;1;9;22;0;4.4;0;94;902
2005;1;9;23;0;3.9;0;96;902
2005;1;9;24;0;3.5;0;95;902
2005;1;10;1;0;2.9;0;96;903
2005;1;10;2;0;2.3;0;98;903
2005;1;10;3;0;1.8;0;98;903
2005;1;10;4;0;1.5;0;98;904
2005;1;10;5;0;1.2;0;98;904
2005;1;10;6;0;1;0;97;904
2005;1;10;7;0;0.8;0;94;905
2005;1;10;8;0;0.8;0;92;905
2005;1;10;9;89;2.1;379;89;905
2005;1;10;10;235;4;517;85;905
2005;1;10;11;362;5.9;606;80;906
2005;1;10;12;447;7.6;635;64;906
2005;1;10;13;478;8.8;626;61;906
2005;1;10;14;454;9.6;598;58;906
2005;1;10;15;387;9.9;597;56;906
2005;1;10;16;274;9.7;540;58;906
2005;1;10;17;131;8.8;280;64;906
2005;1;10;18;4;7.5;0;68;906
2005;1;10;19;0;6.9;0;76;906
2005;1;10;20;0;6.3;0;79;906
2005;1;10;21;0;5.7;0;85;906
2005;1;10;22;0;5.1;0;85;906
2005;1;10;23;0;4.5;0;79;906
2005;1;10;24;0;3.9;0;77;906
2005;1;11;1;0;3.4;0;76;906
2005;1;11;2;0;2.9;0;79;906
2005;1;11;3;0;2.4;0;80;906
2005;1;11;4;0;2.1;0;83;906
2005;1;11;5;0;1.9;0;86;906
2005;1;11;6;0;1.7;0;96;906
2005;1;11;7;0;1.5;0;96;906
2005;1;11;8;0;1.6;0;95;906
2005;1;11;9;85;2.8;320;85;906
2005;1;11;10;223;4.7;439;75;906
2005;1;11;11;345;6.5;510;65;906
2005;1;11;12;428;8.1;532;58;906
2005;1;11;13;464;9.4;551;53;906
2005;1;11;14;450;10.2;568;49;906
2005;1;11;15;378;10.6;533;48;906
2005;1;11;16;265;10.4;475;50;906
2005;1;11;17;127;9.5;269;51;905
2005;1;11;18;4;8.3;0;53;905
2005;1;11;19;0;7.5;0;60;905
2005;1;11;20;0;6.7;0;61;905
2005;1;11;21;0;5.8;0;65;905
2005;1;11;22;0;5;0;67;905
2005;1;11;23;0;4.2;0;69;904
2005;1;11;24;0;3.4;0;71;904
2005;1;12;1;0;2.6;0;76;904
2005;1;12;2;0;1.7;0;80;904
2005;1;12;3;0;0.8;0;84;904
2005;1;12;4;0;0.4;0;86;904
2005;1;12;5;0;-0.1;0;85;904
2005;1;12;6;0;-0.5;0;88;903
2005;1;12;7;0;-0.8;0;93;903
2005;1;12;8;0;-0.9;0;95;903
2005;1;12;9;72;0;198;87;903
2005;1;12;10;173;1;134;81;903
2005;1;12;11;284;2.2;178;74;903
2005;1;12;12;366;3.3;207;70;903
2005;1;12;13;405;4.2;354;63;902
2005;1;12;14;353;4.6;160;64;903
2005;1;12;15;294;4.7;149;63;903
2005;1;12;16;204;4.5;145;62;903
2005;1;12;17;88;3.8;92;70;903
2005;1;12;18;2;2.8;0;73;903
2005;1;12;19;0;2.3;0;72;904
2005;1;12;20;0;1.7;0;73;904
2005;1;12;21;0;1.2;0;77;904
2005;1;12;22;0;0.6;0;77;904
2005;1;12;23;0;0;0;79;905
2005;1;12;24;0;-0.5;0;83;905
2005;1;13;1;0;-0.8;0;87;905
2005;1;13;2;0;-1;0;90;905
2005;1;13;3;0;-1.3;0;90;906
2005;1;13;4;0;-1.5;0;92;906
2005;1;13;5;0;-1.6;0;94;906
2005;1;13;6;0;-1.7;0;96;906
2005;1;13;7;0;-1.8;0;97;906
2005;1;13;8;0;-1.8;0;100;907
2005;1;13;9;105;-0.3;531;93;907
2005;1;13;10;282;1.9;799;86;907
2005;1;13;11;435;4.1;908;79;907
2005;1;13;12;533;6;949;64;908
2005;1;13;13;575;7.5;962;59;908
2005;1;13;14;552;8.4;953;55;908
2005;1;13;15;465;8.8;915;50;908
2005;1;13;16;329;8.6;829;50;908
2005;1;13;17;158;7.5;378;53;908
2005;1;13;18;5;5.9;0;57;908
2005;1;13;19;0;5.3;0;67;908
2005;1;13;20;0;4.6;0;70;908
2005;1;13;21;0;3.9;0;70;908
2005;1;13;22;0;3.2;0;78;908
2005;1;13;23;0;2.5;0;79;908
2005;1;13;24;0;1.8;0;79;908
2005;1;14;1;0;1.2;0;82;908
2005;1;14;2;0;0.6;0;80;908
2005;1;14;3;0;0;0;86;908
2005;1;14;4;0;-0.4;0;86;908
2005;1;14;5;0;-0.7;0;87;908
2005;1;14;6;0;-1;0;82;908
2005;1;14;7;0;-1.2;0;84;908
2005;1;14;8;0;-1.3;0;85;908
2005;1;14;9;104;0.2;507;80;908
2005;1;14;10;275;2.2;767;65;908
2005;1;14;11;417;4.2;865;60;908
2005;1;14;12;518;6;913;53;908
2005;1;14;13;558;7.3;922;46;908
2005;1;14;14;540;8.2;923;42;908
2005;1;14;15;459;8.6;892;41;908
2005;1;14;16;330;8.3;826;42;908
2005;1;14;17;162;7.4;386;44;907
2005;1;14;18;6;5.9;0;49;907
2005;1;14;19;0;5.1;0;54;907
2005;1;14;20;0;4.4;0;59;907
2005;1;14;21;0;3.6;0;60;907
2005;1;14;22;0;2.9;0;64;907
2005;1;14;23;0;2.1;0;67;907
2005;1;14;24;0;1.4;0;71;907
2005;1;15;1;0;0.8;0;75;907
2005;1;15;2;0;0.2;0;76;907
2005;1;15;3;0;-0.5;0;77;907
2005;1;15;4;0;-1;0;72;907
2005;1;15;5;0;-1.4;0;78;907
2005;1;15;6;0;-1.7;0;76;907
2005;1;15;7;0;-2.1;0;71;907
2005;1;15;8;0;-2.2;0;70;907
2005;1;15;9;110;-1.2;569;69;907
2005;1;15;10;288;0.3;807;66;907
2005;1;15;11;439;1.9;911;64;907
2005;1;15;12;540;3.1;953;57;907
2005;1;15;13;586;4.1;972;54;907
2005;1;15;14;564;4.7;964;50;907
2005;1;15;15;482;4.8;935;53;907
2005;1;15;16;345;4.5;852;50;908
2005;1;15;17;173;3.6;398;54;908
2005;1;15;18;7;2.3;0;56;908
2005;1;15;19;0;1.6;0;59;908
2005;1;15;20;0;0.8;0;62;908
2005;1;15;21;0;0.1;0;68;908
2005;1;15;22;0;-0.7;0;72;908
2005;1;15;23;0;-1.4;0;77;908
2005;1;15;24;0;-2.1;0;77;908
2005;1;16;1;0;-2.2;0;79;908
2005;1;16;2;0;-2.2;0;77;908
2005;1;16;3;0;-2.2;0;73;909
2005;1;16;4;0;-2.1;0;74;909
2005;1;16;5;0;-2.1;0;78;909
2005;1;16;6;0;-2.1;0;78;909
2005;1;16;7;0;-2.1;0;85;909
2005;1;16;8;1;-2;0;84;909
2005;1;16;9;120;-0.1;613;72;909
2005;1;16;10;310;2.6;819;61;909
2005;1;16;11;471;5.3;930;54;909
2005;1;16;12;579;7.7;978;49;909
2005;1;16;13;623;9.5;992;43;909
2005;1;16;14;602;10.6;985;38;909
2005;1;16;15;514;11.2;953;34;909
2005;1;16;16;369;11;866;35;909
2005;1;16;17;184;9.8;409;40;909
2005;1;16;18;7;8;0;45;909
2005;1;16;19;0;7.4;0;56;909
2005;1;16;20;0;6.7;0;57;909
2005;1;16;21;0;6.1;0;60;909
2005;1;16;22;0;5.4;0;63;909
2005;1;16;23;0;4.7;0;66;908
2005;1;16;24;0;4.1;0;68;908
2005;1;17;1;0;3.3;0;68;908
2005;1;17;2;0;2.5;0;71;908
2005;1;17;3;0;1.7;0;72;908
2005;1;17;4;0;1.3;0;72;908
2005;1;17;5;0;0.8;0;75;908
2005;1;17;6;0;0.5;0;86;908
2005;1;17;7;0;0.2;0;91;908
2005;1;17;8;0;0.1;0;93;907
2005;1;17;9;95;1.5;400;85;907
2005;1;17;10;249;3.4;602;78;907
2005;1;17;11;382;5.3;675;73;907
2005;1;17;12;475;7;721;64;907
2005;1;17;13;529;8.3;792;62;907
2005;1;17;14;515;9.2;806;58;907
2005;1;17;15;442;9.6;795;53;906
2005;1;17;16;314;9.4;712;52;906
2005;1;17;17;160;8.5;358;53;906
2005;1;17;18;9;7;0;61;906
2005;1;17;19;0;6.6;0;67;906
2005;1;17;20;0;6.2;0;67;905
2005;1;17;21;0;5.7;0;69;905
2005;1;17;22;0;5.3;0;70;905
2005;1;17;23;0;4.9;0;76;905
2005;1;17;24;0;4.5;0;76;904
2005;1;18;1;0;4.4;0;80;904
2005;1;18;2;0;4.2;0;80;904
2005;1;18;3;0;4.1;0;86;904
2005;1;18;4;0;4.1;0;89;904
2005;1;18;5;0;4.1;0;90;903
2005;1;18;6;0;4.1;0;92;903
2005;1;18;7;0;4.1;0;88;903
2005;1;18;8;1;4.1;0;86;903
2005;1;18;9;33;4.5;0;85;902
2005;1;18;10;141;5.6;68;86;902
2005;1;18;11;83;6.4;0;82;902
2005;1;18;12;137;6.9;0;82;902
2005;1;18;13;176;7.5;2;82;902
2005;1;18;14;334;8.7;156;82;902
2005;1;18;15;370;9.8;394;63;902
2005;1;18;16;302;10.4;557;55;902
2005;1;18;17;135;10.2;227;54;903
2005;1;18;18;2;9.3;0;58;903
2005;1;18;19;0;8.9;0;59;903
2005;1;18;20;0;8.4;0;59;903
2005;1;18;21;0;8;0;63;904
2005;1;18;22;0;7.6;0;64;904
2005;1;18;23;0;7.1;0;67;904
2005;1;18;24;0;6.7;0;74;905
2005;1;19;1;0;6.1;0;73;905
2005;1;19;2;0;5.5;0;75;905
2005;1;19;3;0;4.9;0;81;905
2005;1;19;4;0;4.5;0;80;906
2005;1;19;5;0;4.2;0;80;906
2005;1;19;6;0;4;0;86;906
2005;1;19;7;0;3.8;0;88;906
2005;1;19;8;0;3.8;0;88;907
2005;1;19;9;94;5.2;355;80;907
2005;1;19;10;258;7.3;641;62;907
2005;1;19;11;393;9.4;717;54;907
2005;1;19;12;495;11.3;786;48;908
2005;1;19;13;531;12.7;765;44;908
2005;1;19;14;493;13.6;697;41;908
2005;1;19;15;401;13.9;544;42;908
2005;1;19;16;321;13.8;684;41;908
2005;1;19;17;168;12.9;373;43;907
2005;1;19;18;9;11.4;0;50;907
2005;1;19;19;0;10.7;0;56;907
2005;1;19;20;0;10;0;61;907
2005;1;19;21;0;9.3;0;60;907
2005;1;19;22;0;8.6;0;65;907
2005;1;19;23;0;7.9;0;69;907
2005;1;19;24;0;7.2;0;68;906
2005;1;20;1;0;6.6;0;71;906
2005;1;20;2;0;5.9;0;75;906
2005;1;20;3;0;5.3;0;78;906
2005;1;20;4;0;5;0;78;906
2005;1;20;5;0;4.7;0;77;906
2005;1;20;6;0;4.4;0;82;906
2005;1;20;7;0;4.2;0;88;905
2005;1;20;8;0;4.2;0;84;905
2005;1;20;9;83;5.4;231;78;905
2005;1;20;10;204;7;315;70;905
2005;1;20;11;288;8.4;171;67;905
2005;1;20;12;336;9.5;130;65;905
2005;1;20;13;372;10.4;141;60;905
2005;1;20;14;381;11;175;58;905
2005;1;20;15;345;11.4;332;54;905
2005;1;20;16;253;11.4;317;54;905
2005;1;20;17;128;10.7;207;53;905
2005;1;20;18;9;9.6;0;57;906
2005;1;20;19;0;9;0;65;906
2005;1;20;20;0;8.3;0;71;906
2005;1;20;21;0;7.6;0;72;906
2005;1;20;22;0;7;0;73;907
2005;1;20;23;0;6.3;0;77;907
2005;1;20;24;0;5.7;0;84;907
2005;1;21;1;0;5.1;0;86;907
2005;1;21;2;0;4.5;0;93;908
2005;1;21;3;0;3.8;0;96;908
2005;1;21;4;0;3.4;0;96;908
2005;1;21;5;0;3;0;98;908
2005;1;21;6;0;2.7;0;99;908
2005;1;21;7;0;2.4;0;100;909
2005;1;21;8;1;2.2;0;100;909
2005;1;21;9;116;4.4;561;93;909
2005;1;21;10;294;7.5;805;73;909
2005;1;21;11;450;10.6;912;58;910
2005;1;21;12;553;13.2;951;44;910
2005;1;21;13;601;15.2;969;40;910
2005;1;21;14;584;16.5;966;36;910
2005;1;21;15;503;17;940;35;910
2005;1;21;16;363;16.7;858;35;910
2005;1;21;17;188;15.2;413;37;910
2005;1;21;18;11;12.8;0;44;910
2005;1;21;19;0;11.8;0;55;910
2005;1;21;20;0;10.7;0;59;910
2005;1;21;21;0;9.7;0;60;909
2005;1;21;22;0;8.6;0;66;909
2005;1;21;23;0;7.6;0;71;909
2005;1;21;24;0;6.6;0;76;909
2005;1;22;1;0;6.1;0;78;909
2005;1;22;2;0;5.7;0;81;909
2005;1;22;3;0;5.3;0;80;909
2005;1;22;4;0;5.1;0;84;909
2005;1;22;5;0;4.8;0;84;909
2005;1;22;6;0;4.7;0;90;909
2005;1;22;7;0;4.6;0;89;909
2005;1;22;8;1;4.6;0;89;909
2005;1;22;9;103;6.2;433;80;909
2005;1;22;10;264;8.5;651;69;908
2005;1;22;11;391;10.6;679;58;908
2005;1;22;12;471;12.4;653;50;908
2005;1;22;13;530;13.9;718;44;908
2005;1;22;14;523;14.9;759;40;908
2005;1;22;15;438;15.4;689;42;908
2005;1;22;16;311;15.2;571;42;908
2005;1;22;17;161;14.3;308;49;908
2005;1;22;18;9;12.8;0;53;907
2005;1;22;19;0;12;0;65;907
2005;1;22;20;0;11.2;0;64;907
2005;1;22;21;0;10.4;0;67;907
2005;1;22;22;0;9.6;0;67;907
2005;1;22;23;0;8.9;0;67;907
2005;1;22;24;0;8.1;0;71;906
2005;1;23;1;0;7.3;0;76;906
2005;1;23;2;0;6.4;0;81;906
2005;1;23;3;0;5.5;0;84;906
2005;1;23;4;0;5.1;0;88;906
2005;1;23;5;0;4.6;0;90;906
2005;1;23;6;0;4.3;0;88;905
2005;1;23;7;0;4;0;87;905
2005;1;23;8;1;4;0;83;905
2005;1;23;9;83;5.1;225;81;905
2005;1;23;10;190;6.4;147;72;905
2005;1;23;11;298;7.8;169;65;905
2005;1;23;12;348;8.9;139;56;905
2005;1;23;13;383;9.8;146;53;904
2005;1;23;14;395;10.5;184;52;904
2005;1;23;15;348;10.8;199;49;905
2005;1;23;16;260;10.8;310;49;905
2005;1;23;17;138;10.2;220;45;905
2005;1;23;18;10;9.1;0;48;905
2005;1;23;19;0;8.2;0;51;905
2005;1;23;20;0;7.2;0;52;905
2005;1;23;21;0;6.2;0;53;905
2005;1;23;22;0;5.3;0;57;905
2005;1;23;23;0;4.3;0;60;905
2005;1;23;24;0;3.3;0;66;905
2005;1;24;1;0;2.5;0;74;906
2005;1;24;2;0;1.7;0;74;906
2005;1;24;3;0;0.8;0;77;906
2005;1;24;4;0;0.3;0;80;906
2005;1;24;5;0;-0.1;0;83;906
2005;1;24;6;0;-0.4;0;83;906
2005;1;24;7;0;-0.8;0;85;906
2005;1;24;8;1;-0.8;0;87;906
2005;1;24;9;115;0.7;513;81;906
2005;1;24;10;282;2.8;734;67;907
2005;1;24;11;419;4.8;782;58;907
2005;1;24;12;511;6.5;791;52;907
2005;1;24;13;562;7.8;830;49;907
2005;1;24;14;541;8.7;814;48;907
2005;1;24;15;470;9;807;49;907
2005;1;24;16;333;8.8;689;49;907
2005;1;24;17;175;7.9;347;55;907
2005;1;24;18;8;6.3;0;62;907
2005;1;24;19;0;5.5;0;66;907
2005;1;24;20;0;4.7;0;72;908
2005;1;24;21;0;3.9;0;77;908
2005;1;24;22;0;3.1;0;83;908
2005;1;24;23;0;2.3;0;85;908
2005;1;24;24;0;1.5;0;90;908
2005;1;25;1;0;1;0;94;908
2005;1;25;2;0;0.4;0;92;908
2005;1;25;3;0;-0.3;0;97;908
2005;1;25;4;0;-0.6;0;98;908
2005;1;25;5;0;-0.9;0;94;909
2005;1;25;6;0;-1.2;0;95;909
2005;1;25;7;0;-1.4;0;93;909
2005;1;25;8;3;-1.4;0;90;909
2005;1;25;9;137;0.5;629;84;909
2005;1;25;10;338;3;836;68;909
2005;1;25;11;520;5.6;946;57;909
2005;1;25;12;640;7.9;987;50;909
2005;1;25;13;692;9.6;1000;45;909
2005;1;25;14;598;10.4;966;41;909
2005;1;25;15;510;10.6;927;37;909
2005;1;25;16;381;10.3;870;40;909
2005;1;25;17;218;9.2;447;49;909
2005;1;25;18;20;7.4;0;56;909
2005;1;25;19;0;6.7;0;68;909
2005;1;25;20;0;6.1;0;71;909
2005;1;25;21;0;5.4;0;72;909
2005;1;25;22;0;4.7;0;75;909
2005;1;25;23;0;4.1;0;79;909
2005;1;25;24;0;3.4;0;85;909
2005;1;26;1;0;3.1;0;79;909
2005;1;26;2;0;2.7;0;88;909
2005;1;26;3;0;2.3;0;91;909
2005;1;26;4;0;2.2;0;88;909
2005;1;26;5;0;2;0;89;909
2005;1;26;6;0;1.9;0;93;909
2005;1;26;7;0;1.8;0;92;909
2005;1;26;8;1;1.8;0;88;909
2005;1;26;9;117;3.7;516;79;909
2005;1;26;10;295;6.3;775;60;909
2005;1;26;11;444;8.8;862;51;909
2005;1;26;12;550;11;907;44;909
2005;1;26;13;593;12.7;910;37;909
2005;1;26;14;577;13.8;910;35;909
2005;1;26;15;499;14.4;888;35;908
2005;1;26;16;365;14.3;813;34;908
2005;1;26;17;194;13.2;419;40;908
2005;1;26;18;15;11.4;0;52;908
2005;1;26;19;0;10.8;0;56;907
2005;1;26;20;0;10.2;0;58;907
2005;1;26;21;0;9.6;0;64;907
2005;1;26;22;0;9;0;64;906
2005;1;26;23;0;8.4;0;65;906
2005;1;26;24;0;7.8;0;68;906
2005;1;27;1;0;7.2;0;71;906
2005;1;27;2;0;6.5;0;76;905
2005;1;27;3;0;5.8;0;78;905
2005;1;27;4;0;5.5;0;84;905
2005;1;27;5;0;5.1;0;91;904
2005;1;27;6;0;4.9;0;94;904
2005;1;27;7;0;4.6;0;92;904
2005;1;27;8;2;4.6;0;91;904
2005;1;27;9;90;5.8;231;91;903
2005;1;27;10;194;7.1;140;84;903
2005;1;27;11;281;8.4;121;76;903
2005;1;27;12;332;9.4;130;70;903
2005;1;27;13;257;9.7;28;68;902
2005;1;27;14;237;9.8;13;64;902
2005;1;27;15;264;10;61;63;902
2005;1;27;16;197;9.9;58;61;902
2005;1;27;17;99;9.4;42;60;902
2005;1;27;18;4;8.5;0;61;902
2005;1;27;19;0;7.9;0;62;902
2005;1;27;20;0;7.2;0;64;902
2005;1;27;21;0;6.6;0;82;902
2005;1;27;22;0;5.8;0;82;902
2005;1;27;23;0;5.3;0;86;902
2005;1;27;24;0;4.7;0;86;902
2005;1;28;1;0;4.3;0;86;902
2005;1;28;2;0;3.8;0;86;902
2005;1;28;3;0;3.3;0;86;902
2005;1;28;4;0;3.1;0;87;902
2005;1;28;5;0;2.8;0;91;902
2005;1;28;6;0;2.6;0;90;902
2005;1;28;7;0;2.4;0;87;902
2005;1;28;8;1;2.4;0;90;902
2005;1;28;9;60;3.3;18;82;902
2005;1;28;10;150;4;27;86;902
2005;1;28;11;255;5.8;80;82;901
2005;1;28;12;317;6.9;83;62;901
2005;1;28;13;297;7.6;41;56;901
2005;1;28;14;303;8.1;55;57;901
2005;1;28;15;260;8.2;40;59;901
2005;1;28;16;177;8.1;24;58;901
2005;1;28;17;96;7.5;26;59;901
2005;1;28;18;4;6.5;0;78;901
2005;1;28;19;0;6.3;0;82;901
2005;1;28;20;0;6;0;82;901
2005;1;28;21;0;5.8;0;82;901
2005;1;28;22;0;5.5;0;82;901
2005;1;28;23;0;5.2;0;82;900
2005;1;28;24;0;4.9;0;82;900
2005;1;29;1;0;3;0;94;900
2005;1;29;2;0;4.5;0;82;900
2005;1;29;3;0;4.6;0;82;900
2005;1;29;4;0;4.4;0;82;900
