 y; m; dm; h;G_Gh; Ta;G_Bn; RH; p
2005;1;6;2;0;8.2;0;90;996
2005;1;6;3;0;7.7;0;91;996
2005;1;6;4;0;7.4;0;91;996
2005;1;6;5;0;7.1;0;98;996
2005;1;6;6;0;6.8;0;99;996
2005;1;6;7;0;6.6;0;100;996
2005;1;6;8;0;6.4;0;100;996
2005;1;6;9;7;6.6;0;98;996
2005;1;6;10;121;8.5;195;89;996
2005;1;6;11;209;10.1;123;82;996
2005;1;6;12;307;11.7;159;77;996
2005;1;6;13;342;12.9;141;75;996
2005;1;6;14;359;13.8;159;73;996
2005;1;6;15;334;14.3;189;70;996
2005;1;6;16;295;14.5;369;69;996
2005;1;6;17;142;13.8;152;68;996
2005;1;6;18;6;12.5;0;77;996
2005;1;6;19;0;11.9;0;80;996
2005;1;6;20;0;11.3;0;82;996
2005;1;6;21;0;10.7;0;82;996
2005;1;6;22;0;10.1;0;83;996
2005;1;6;23;0;9.5;0;83;996
2005;1;6;24;0;8.9;0;85;996
2005;1;7;1;0;8.5;0;89;996
2005;1;7;2;0;8;0;91;997
2005;1;7;3;0;7.5;0;94;997
2005;1;7;4;0;7.3;0;93;997
2005;1;7;5;0;7.1;0;93;997
2005;1;7;6;0;6.9;0;95;997
2005;1;7;7;0;6.7;0;93;997
2005;1;7;8;0;6.6;0;95;997
2005;1;7;9;11;7;0;91;997
2005;1;7;10;200;10.2;426;74;997
2005;1;7;11;301;12.4;503;66;997
2005;1;7;12;367;14;404;60;997
2005;1;7;13;492;15.9;663;52;997
2005;1;7;14;452;16.9;487;48;997
2005;1;7;15;331;17.1;212;46;997
2005;1;7;16;224;16.5;100;48;997
2005;1;7;17;129;15.4;85;53;998
2005;1;7;18;20;14;0;57;998
2005;1;7;19;0;12.7;0;69;998
2005;1;7;20;0;12;0;67;998
2005;1;7;21;0;11.3;0;68;998
2005;1;7;22;0;10.6;0;72;998
2005;1;7;23;0;9.9;0;73;998
2005;1;7;24;0;9.2;0;76;998
2005;1;8;1;0;8.4;0;76;998
2005;1;8;2;0;7.6;0;81;998
2005;1;8;3;0;6.8;0;80;998
2005;1;8;4;0;6.4;0;80;998
2005;1;8;5;0;6;0;81;998
2005;1;8;6;0;5.5;0;85;998
2005;1;8;7;0;5.2;0;87;998
2005;1;8;8;0;4.9;0;88;998
2005;1;8;9;8;5.2;0;88;998
2005;1;8;10;156;7.7;295;80;998
2005;1;8;11;311;10.2;671;72;998
2005;1;8;12;416;12.4;679;60;998
2005;1;8;13;449;13.9;545;55;999
2005;1;8;14;481;15.1;659;48;998
2005;1;8;15;424;15.6;586;47;998
2005;1;8;16;368;15.8;650;47;998
2005;1;8;17;202;14.9;468;48;998
2005;1;8;18;50;13.4;169;56;998
2005;1;8;19;0;11.8;0;67;998
2005;1;8;20;0;11;0;73;998
2005;1;8;21;0;10.2;0;73;998
2005;1;8;22;0;9.5;0;79;998
2005;1;8;23;0;8.7;0;84;998
2005;1;8;24;0;7.9;0;86;998
2005;1;9;1;0;7.3;0;89;998
2005;1;9;2;0;6.6;0;89;998
2005;1;9;3;0;6;0;90;998
2005;1;9;4;0;5.6;0;88;998
2005;1;9;5;0;5.3;0;88;998
2005;1;9;6;0;4.9;0;87;998
2005;1;9;7;0;4.7;0;93;998
2005;1;9;8;0;4.5;0;95;998
2005;1;9;9;8;4.7;0;92;998
2005;1;9;10;134;7;194;87;998
2005;1;9;11;142;7.8;19;86;998
2005;1;9;12;299;9.6;195;69;997
2005;1;9;13;460;11.8;543;61;997
2005;1;9;14;434;13.1;409;55;997
2005;1;9;15;461;14.2;717;49;997
2005;1;9;16;358;14.5;707;48;997
2005;1;9;17;213;14;551;53;997
2005;1;9;18;70;12.7;286;58;997
2005;1;9;19;0;11.2;0;66;997
2005;1;9;20;0;10.7;0;70;997
2005;1;9;21;0;10.1;0;72;997
2005;1;9;22;0;9.5;0;73;997
2005;1;9;23;0;9;0;74;997
2005;1;9;24;0;8.4;0;75;996
2005;1;10;1;0;7.9;0;77;996
2005;1;10;2;0;7.4;0;79;996
2005;1;10;3;0;6.9;0;80;996
2005;1;10;4;0;6.7;0;86;996
2005;1;10;5;0;6.5;0;88;996
2005;1;10;6;0;6.2;0;88;996
2005;1;10;7;0;6.1;0;88;996
2005;1;10;8;0;5.9;0;91;996
2005;1;10;9;17;6.4;0;86;996
2005;1;10;10;168;8.9;356;75;996
2005;1;10;11;275;10.8;403;69;996
2005;1;10;12;433;13.1;645;63;995
2005;1;10;13;415;14.3;344;57;995
2005;1;10;14;196;13.7;11;60;995
2005;1;10;15;178;13.1;6;59;995
2005;1;10;16;274;13.4;264;60;996
2005;1;10;17;153;12.8;169;61;996
2005;1;10;18;6;11.5;0;80;996
2005;1;10;19;0;10.5;0;84;996
2005;1;10;20;0;10;0;84;996
2005;1;10;21;0;9.5;0;84;996
2005;1;10;22;0;9.1;0;84;996
2005;1;10;23;0;8.6;0;90;996
2005;1;10;24;0;8.1;0;91;996
2005;1;11;1;0;7.7;0;95;996
2005;1;11;2;0;7.3;0;94;996
2005;1;11;3;0;6.9;0;93;996
2005;1;11;4;0;6.7;0;96;996
2005;1;11;5;0;6.5;0;99;997
2005;1;11;6;0;6.4;0;100;997
2005;1;11;7;0;6.3;0;100;997
2005;1;11;8;0;6.2;0;98;997
2005;1;11;9;3;6.3;0;96;997
2005;1;11;10;151;8.7;274;85;997
2005;1;11;11;310;11.3;534;75;997
2005;1;11;12;486;14;777;65;997
2005;1;11;13;519;15.8;782;55;997
2005;1;11;14;481;16.9;576;51;997
2005;1;11;15;376;17.2;312;50;997
2005;1;11;16;187;16.2;52;53;997
2005;1;11;17;40;14.6;0;62;997
2005;1;11;18;6;13.2;0;68;997
2005;1;11;19;0;12;0;77;996
2005;1;11;20;0;11.4;0;83;996
2005;1;11;21;0;10.8;0;82;996
2005;1;11;22;0;10.1;0;84;996
2005;1;11;23;0;9.5;0;83;996
2005;1;11;24;0;8.9;0;84;996
2005;1;12;1;0;8.1;0;87;996
2005;1;12;2;0;7.2;0;91;996
2005;1;12;3;0;6.3;0;92;996
2005;1;12;4;0;5.8;0;93;995
2005;1;12;5;0;5.3;0;90;995
2005;1;12;6;0;4.8;0;92;995
2005;1;12;7;0;4.5;0;96;995
2005;1;12;8;0;4.1;0;96;995
2005;1;12;9;16;4.5;0;95;995
2005;1;12;10;175;6.6;375;87;995
2005;1;12;11;358;8.9;636;78;995
2005;1;12;12;304;9.7;199;75;995
2005;1;12;13;315;10.2;99;73;994
2005;1;12;14;296;10.4;83;73;994
2005;1;12;15;140;9.6;0;78;994
2005;1;12;16;175;9.2;23;76;994
2005;1;12;17;124;8.6;51;80;994
2005;1;12;18;49;7.7;88;86;994
2005;1;12;19;0;6.8;0;89;994
2005;1;12;20;0;6.5;0;89;994
2005;1;12;21;0;6.1;0;90;994
2005;1;12;22;0;5.8;0;91;993
2005;1;12;23;0;5.4;0;95;993
2005;1;12;24;0;5;0;97;993
2005;1;13;1;0;5.1;0;98;993
2005;1;13;2;0;5.2;0;98;993
2005;1;13;3;0;5.2;0;98;993
2005;1;13;4;0;5.2;0;97;993
2005;1;13;5;0;5.3;0;97;993
2005;1;13;6;0;5.4;0;98;993
2005;1;13;7;0;5.4;0;98;993
2005;1;13;8;0;5.4;0;98;992
2005;1;13;9;3;5.6;0;98;992
2005;1;13;10;55;6.7;0;95;992
2005;1;13;11;110;7.9;0;91;992
2005;1;13;12;173;9.2;5;86;992
2005;1;13;13;215;10.3;11;82;992
2005;1;13;14;236;11.2;20;76;992
2005;1;13;15;210;11.7;17;73;992
2005;1;13;16;176;11.9;21;73;992
2005;1;13;17;109;11.7;8;74;992
2005;1;13;18;36;11;0;77;992
2005;1;13;19;0;10.2;0;79;993
2005;1;13;20;0;9.9;0;76;993
2005;1;13;21;0;9.5;0;76;993
2005;1;13;22;0;9.1;0;84;993
2005;1;13;23;0;8.9;0;85;993
2005;1;13;24;0;8.1;0;91;993
2005;1;14;1;0;7.8;0;90;993
2005;1;14;2;0;7.6;0;92;993
2005;1;14;3;0;7;0;98;993
2005;1;14;4;0;6.8;0;98;993
2005;1;14;5;0;6.5;0;98;994
2005;1;14;6;0;6.2;0;98;994
2005;1;14;7;0;6;0;98;994
2005;1;14;8;0;5.8;0;98;994
2005;1;14;9;3;5.9;0;98;994
2005;1;14;10;112;7.8;125;95;994
2005;1;14;11;239;10;185;84;994
2005;1;14;12;313;11.7;194;72;994
2005;1;14;13;257;12.3;37;69;994
2005;1;14;14;270;12.7;32;82;995
2005;1;14;15;273;13.1;69;84;995
2005;1;14;16;242;13.3;110;69;995
2005;1;14;17;171;12.9;195;65;995
2005;1;14;18;72;12.1;176;63;995
2005;1;14;19;0;11;0;64;996
2005;1;14;20;0;10.2;0;67;996
2005;1;14;21;0;9.4;0;69;996
2005;1;14;22;0;8.6;0;72;996
2005;1;14;23;0;7.9;0;76;996
2005;1;14;24;0;7.1;0;81;997
2005;1;15;1;0;6.4;0;84;997
2005;1;15;2;0;5.7;0;87;997
2005;1;15;3;0;5;0;86;997
2005;1;15;4;0;4.6;0;85;997
2005;1;15;5;0;4.3;0;83;997
2005;1;15;6;0;3.9;0;83;998
2005;1;15;7;0;3.7;0;85;998
2005;1;15;8;0;3.4;0;85;998
2005;1;15;9;10;3.7;0;82;998
2005;1;15;10;162;6.4;305;71;998
2005;1;15;11;305;8.9;559;60;999
2005;1;15;12;419;11.2;652;47;999
2005;1;15;13;506;13.1;741;42;999
2005;1;15;14;525;14.5;783;43;999
2005;1;15;15;475;15.3;747;41;999
2005;1;15;16;392;15.5;788;41;999
2005;1;15;17;244;14.7;680;43;999
2005;1;15;18;82;13.2;403;49;999
2005;1;15;19;0;11.4;0;56;998
2005;1;15;20;0;10.7;0;66;998
2005;1;15;21;0;10;0;71;998
2005;1;15;22;0;9.3;0;74;998
2005;1;15;23;0;8.6;0;76;998
2005;1;15;24;0;7.9;0;77;998
2005;1;16;1;0;7.3;0;77;998
2005;1;16;2;0;6.7;0;81;998
2005;1;16;3;0;6.1;0;84;998
2005;1;16;4;0;5.8;0;85;998
2005;1;16;5;0;5.4;0;84;997
2005;1;16;6;0;5.1;0;93;997
2005;1;16;7;0;4.9;0;92;997
2005;1;16;8;0;4.7;0;95;997
2005;1;16;9;3;4.8;0;96;997
2005;1;16;10;90;6.3;38;90;997
2005;1;16;11;197;8.1;99;82;997
2005;1;16;12;324;10.2;212;73;997
2005;1;16;13;430;12.2;413;64;997
2005;1;16;14;451;13.6;464;59;996
2005;1;16;15;394;14.3;383;55;996
2005;1;16;16;342;14.6;503;57;996
2005;1;16;17;229;14.2;534;60;996
2005;1;16;18;83;13;365;66;996
2005;1;16;19;0;11.5;0;70;995
2005;1;16;20;0;11.2;0;79;995
2005;1;16;21;0;10.9;0;86;995
2005;1;16;22;0;10.6;0;89;995
2005;1;16;23;0;10.3;0;94;994
2005;1;16;24;0;10;0;97;994
2005;1;17;1;0;9.9;0;96;994
2005;1;17;2;0;9.8;0;93;994
2005;1;17;3;0;9.6;0;96;993
2005;1;17;4;0;9.6;0;99;993
2005;1;17;5;0;9.5;0;98;993
2005;1;17;6;0;9.5;0;98;993
2005;1;17;7;0;9.5;0;99;993
2005;1;17;8;0;9.5;0;96;992
2005;1;17;9;3;9.6;0;97;992
2005;1;17;10;16;9.9;0;92;992
2005;1;17;11;30;10.2;0;92;992
2005;1;17;12;42;10.5;0;90;991
2005;1;17;13;48;10.7;0;89;991
2005;1;17;14;313;12.7;103;82;991
2005;1;17;15;290;13.9;78;79;991
2005;1;17;16;231;14.5;76;84;991
2005;1;17;17;145;14.6;57;84;991
2005;1;17;18;50;14.2;29;84;991
2005;1;17;19;0;13.2;0;87;991
2005;1;17;20;0;13.1;0;87;991
2005;1;17;21;0;12.2;0;87;991
2005;1;17;22;0;12.6;0;84;991
2005;1;17;23;0;12.4;0;84;992
2005;1;17;24;0;12.1;0;84;992
2005;1;18;1;0;11.5;0;89;992
2005;1;18;2;0;10.7;0;91;992
2005;1;18;3;0;10.8;0;88;992
2005;1;18;4;0;10.7;0;85;992
2005;1;18;5;0;10.4;0;88;992
2005;1;18;6;0;10.3;0;88;992
2005;1;18;7;0;10.2;0;92;992
2005;1;18;8;0;10.1;0;94;992
2005;1;18;9;3;10.2;0;91;992
2005;1;18;10;16;10.4;0;89;992
2005;1;18;11;33;10.7;0;85;992
2005;1;18;12;50;11;0;84;992
2005;1;18;13;51;11.2;0;84;992
2005;1;18;14;375;13.2;208;84;992
2005;1;18;15;342;14.5;146;84;992
2005;1;18;16;273;15.2;145;67;992
2005;1;18;17;164;15.3;114;62;992
2005;1;18;18;59;14.7;68;64;993
2005;1;18;19;0;14;0;69;993
2005;1;18;20;0;13.5;0;69;993
2005;1;18;21;0;13.1;0;74;993
2005;1;18;22;0;12.6;0;74;993
2005;1;18;23;0;12.1;0;77;993
2005;1;18;24;0;11.7;0;73;993
2005;1;19;1;0;11.2;0;76;993
2005;1;19;2;0;10.8;0;77;993
2005;1;19;3;0;10.3;0;78;993
2005;1;19;4;0;10.1;0;79;994
2005;1;19;5;0;9.9;0;79;994
2005;1;19;6;0;9.6;0;76;994
2005;1;19;7;0;9.5;0;78;994
2005;1;19;8;0;9.4;0;77;994
2005;1;19;9;3;9.5;0;77;994
2005;1;19;10;134;11.8;161;70;994
2005;1;19;11;180;13.1;66;64;994
2005;1;19;12;42;12.5;0;67;994
2005;1;19;13;154;13;0;63;994
2005;1;19;14;361;14.5;175;59;995
2005;1;19;15;525;16.4;764;54;995
2005;1;19;16;420;17.3;652;52;995
2005;1;19;17;150;16.8;90;66;995
2005;1;19;18;9;15.5;0;84;995
2005;1;19;19;0;14.2;0;87;995
2005;1;19;20;0;14;0;87;995
2005;1;19;21;0;13.5;0;87;995
2005;1;19;22;0;13;0;87;995
2005;1;19;23;0;12.4;0;87;995
2005;1;19;24;0;11.9;0;87;995
2005;1;20;1;0;11.3;0;87;995
2005;1;20;2;0;10.6;0;87;995
2005;1;20;3;0;10;0;87;995
2005;1;20;4;0;9.7;0;87;995
2005;1;20;5;0;9.3;0;87;995
2005;1;20;6;0;9;0;79;995
2005;1;20;7;0;8.8;0;83;995
2005;1;20;8;0;8.6;0;85;995
2005;1;20;9;11;8.9;0;85;995
2005;1;20;10;117;10.7;128;77;995
2005;1;20;11;246;12.8;170;70;995
2005;1;20;12;338;14.7;181;67;996
2005;1;20;13;369;16;156;65;996
2005;1;20;14;312;16.5;84;62;996
2005;1;20;15;377;17.2;252;61;996
2005;1;20;16;211;16.9;65;62;996
2005;1;20;17;239;16.8;434;60;996
2005;1;20;18;55;15.6;49;61;997
2005;1;20;19;0;14.3;0;65;997
2005;1;20;20;0;13.5;0;64;997
2005;1;20;21;0;12.7;0;69;997
2005;1;20;22;0;11.9;0;71;997
2005;1;20;23;0;11.1;0;74;998
2005;1;20;24;0;10.3;0;81;998
2005;1;21;1;0;9.6;0;80;998
2005;1;21;2;0;8.9;0;85;998
2005;1;21;3;0;8.1;0;89;999
2005;1;21;4;0;7.8;0;91;999
2005;1;21;5;0;7.4;0;97;999
2005;1;21;6;0;7;0;100;999
2005;1;21;7;0;6.8;0;100;999
2005;1;21;8;0;6.5;0;100;1000
2005;1;21;9;14;7;0;100;1000
2005;1;21;10;189;10.2;403;89;1000
2005;1;21;11;361;13.3;827;78;1000
2005;1;21;12;499;16.1;917;66;1000
2005;1;21;13;580;18.4;949;57;1001
2005;1;21;14;597;20;956;53;1000
2005;1;21;15;530;20.8;865;48;1000
2005;1;21;16;427;20.9;860;50;1000
2005;1;21;17;271;20;723;54;1000
2005;1;21;18;98;18.2;438;63;1000
2005;1;21;19;0;16.2;0;68;1000
2005;1;21;20;0;15.4;0;77;1000
2005;1;21;21;0;14.6;0;77;1000
2005;1;21;22;0;13.8;0;85;1000
2005;1;21;23;0;13;0;88;999
2005;1;21;24;0;12.2;0;93;999
2005;1;22;1;0;11.5;0;90;999
2005;1;22;2;0;10.8;0;92;999
2005;1;22;3;0;10.1;0;97;999
2005;1;22;4;0;9.7;0;100;999
2005;1;22;5;0;9.3;0;100;999
2005;1;22;6;0;8.9;0;100;999
2005;1;22;7;0;8.7;0;100;998
2005;1;22;8;0;8.4;0;100;998
2005;1;22;9;6;8.6;0;100;998
2005;1;22;10;121;10.6;138;98;998
2005;1;22;11;173;11.9;50;87;998
2005;1;22;12;427;14.9;501;77;998
2005;1;22;13;491;17.1;592;68;998
2005;1;22;14;418;18.1;276;64;998
2005;1;22;15;472;19.1;573;64;998
2005;1;22;16;401;19.5;721;63;997
2005;1;22;17;255;19.1;585;63;997
2005;1;22;18;109;17.8;377;68;997
2005;1;22;19;3;16.2;0;71;997
2005;1;22;20;0;15.5;0;74;997
2005;1;22;21;0;14.7;0;78;997
2005;1;22;22;0;13.9;0;80;997
2005;1;22;23;0;13.2;0;80;997
2005;1;22;24;0;12.4;0;81;997
2005;1;23;1;0;11.8;0;81;997
2005;1;23;2;0;11.2;0;78;997
2005;1;23;3;0;10.5;0;81;996
2005;1;23;4;0;10.2;0;81;996
2005;1;23;5;0;9.9;0;87;996
2005;1;23;6;0;9.5;0;90;996
2005;1;23;7;0;9.3;0;94;996
2005;1;23;8;0;9.1;0;96;996
2005;1;23;9;4;9.2;0;96;996
2005;1;23;10;42;9.8;0;97;996
2005;1;23;11;124;11.2;0;90;996
2005;1;23;12;168;12.2;3;84;996
2005;1;23;13;341;14.1;126;75;995
2005;1;23;14;408;15.7;226;68;996
2005;1;23;15;458;17.2;500;65;996
2005;1;23;16;336;17.7;355;64;996
2005;1;23;17;283;17.9;629;62;996
2005;1;23;18;132;17.2;610;65;996
2005;1;23;19;4;15.9;0;67;996
2005;1;23;20;0;14.9;0;67;996
2005;1;23;21;0;14;0;67;996
2005;1;23;22;0;13;0;73;996
2005;1;23;23;0;12;0;77;996
2005;1;23;24;0;11.1;0;78;996
2005;1;24;1;0;10.2;0;81;996
2005;1;24;2;0;9.1;0;79;996
2005;1;24;3;0;8.1;0;86;997
2005;1;24;4;0;7.6;0;86;997
2005;1;24;5;0;7;0;87;997
2005;1;24;6;0;6.5;0;86;997
2005;1;24;7;0;6.1;0;88;997
2005;1;24;8;0;5.7;0;91;997
2005;1;24;9;13;6;0;94;997
2005;1;24;10;159;8.4;294;81;997
2005;1;24;11;287;10.5;411;70;997
2005;1;24;12;371;12.3;360;61;997
2005;1;24;13;436;13.7;360;57;997
2005;1;24;14;463;14.8;427;54;997
2005;1;24;15;435;15.4;432;51;997
2005;1;24;16;356;15.6;443;51;997
2005;1;24;17;234;15;396;56;997
2005;1;24;18;87;13.6;241;61;997
2005;1;24;19;0;12.1;0;69;997
2005;1;24;20;0;11.3;0;73;997
2005;1;24;21;0;10.5;0;75;997
2005;1;24;22;0;9.8;0;83;998
2005;1;24;23;0;9;0;87;998
2005;1;24;24;0;8.3;0;87;998
2005;1;25;1;0;7.8;0;85;998
2005;1;25;2;0;7.4;0;81;998
2005;1;25;3;0;7;0;83;998
2005;1;25;4;0;6.7;0;82;998
2005;1;25;5;0;6.5;0;84;998
2005;1;25;6;0;6.3;0;84;998
2005;1;25;7;0;6.2;0;84;998
2005;1;25;8;0;6;0;84;998
2005;1;25;9;14;6.5;0;85;998
2005;1;25;10;163;9.4;312;70;998
2005;1;25;11;310;12.2;486;60;998
2005;1;25;12;421;14.6;506;53;998
2005;1;25;13;481;16.5;495;49;998
2005;1;25;14;481;17.8;463;46;998
2005;1;25;15;442;18.5;444;44;998
2005;1;25;16;352;18.6;416;43;998
2005;1;25;17;233;17.9;375;46;998
2005;1;25;18;89;16.4;215;53;998
2005;1;25;19;1;14.7;0;59;998
2005;1;25;20;0;14.1;0;67;998
2005;1;25;21;0;13.5;0;69;998
2005;1;25;22;0;12.9;0;70;998
2005;1;25;23;0;12.3;0;73;998
2005;1;25;24;0;11.7;0;75;998
2005;1;26;1;0;11.1;0;76;998
2005;1;26;2;0;10.5;0;81;998
2005;1;26;3;0;9.9;0;81;998
2005;1;26;4;0;9.6;0;82;998
2005;1;26;5;0;9.3;0;86;998
2005;1;26;6;0;9;0;93;998
2005;1;26;7;0;8.7;0;92;998
2005;1;26;8;0;8.5;0;94;998
2005;1;26;9;15;9;0;91;998
2005;1;26;10;165;11.8;310;77;998
2005;1;26;11;316;14.5;535;68;998
2005;1;26;12;413;16.8;496;60;998
2005;1;26;13;462;18.5;420;55;998
2005;1;26;14;479;19.7;444;51;998
2005;1;26;15;457;20.5;482;50;998
2005;1;26;16;373;20.7;485;50;998
2005;1;26;17;241;20;444;49;998
2005;1;26;18;90;18.5;248;57;998
2005;1;26;19;1;16.8;0;66;998
2005;1;26;20;0;16;0;72;998
2005;1;26;21;0;15.3;0;74;998
2005;1;26;22;0;14.6;0;78;998
2005;1;26;23;0;13.8;0;83;998
2005;1;26;24;0;13.1;0;86;998
2005;1;27;1;0;12.4;0;81;998
2005;1;27;2;0;11.7;0;83;997
2005;1;27;3;0;11;0;82;997
2005;1;27;4;0;10.7;0;78;997
2005;1;27;5;0;10.3;0;81;997
2005;1;27;6;0;9.9;0;85;997
2005;1;27;7;0;9.7;0;87;997
2005;1;27;8;0;9.4;0;84;997
2005;1;27;9;19;10.1;0;78;997
2005;1;27;10;175;12.8;361;66;997
2005;1;27;11;308;15.3;481;58;997
2005;1;27;12;425;17.5;530;52;997
2005;1;27;13;455;19;412;45;997
2005;1;27;14;459;20.1;385;44;997
2005;1;27;15;389;20.5;183;42;997
2005;1;27;16;304;20.3;158;42;997
2005;1;27;17;204;19.5;166;41;997
2005;1;27;18;88;18.2;210;43;997
2005;1;27;19;1;16.6;0;46;997
2005;1;27;20;0;15.7;0;54;998
2005;1;27;21;0;14.8;0;60;998
2005;1;27;22;0;13.9;0;65;998
2005;1;27;23;0;12.9;0;67;998
2005;1;27;24;0;12;0;70;998
2005;1;28;1;0;11.2;0;77;998
2005;1;28;2;0;10.3;0;82;998
2005;1;28;3;0;9.4;0;89;998
2005;1;28;4;0;9;0;90;998
2005;1;28;5;0;8.5;0;89;998
2005;1;28;6;0;8.1;0;87;998
2005;1;28;7;0;7.7;0;89;998
2005;1;28;8;0;7.4;0;89;998
2005;1;28;9;16;7.9;0;86;998
2005;1;28;10;174;10.6;343;77;998
2005;1;28;11;320;13.2;499;69;998
2005;1;28;12;434;15.5;527;59;998
2005;1;28;13;500;17.3;540;54;998
2005;1;28;14;519;18.6;576;49;998
2005;1;28;15;478;19.3;546;45;998
2005;1;28;16;382;19.4;522;45;998
2005;1;28;17;244;18.6;423;50;998
2005;1;28;18;97;17.1;245;54;998
2005;1;28;19;1;15.3;0;60;998
2005;1;28;20;0;14.5;0;65;998
2005;1;28;21;0;13.7;0;69;998
2005;1;28;22;0;13;0;69;998
2005;1;28;23;0;12.2;0;75;998
2005;1;28;24;0;11.4;0;80;998
