 y; m; dm; h;G_Gh; Ta;G_Bn; RH; p
2005;1;3;14;360;19.6;276;48;1011
2005;1;3;15;343;20.1;415;48;1011
2005;1;3;16;228;19.7;298;44;1010
2005;1;3;17;118;18.4;196;48;1010
2005;1;3;18;2;16.6;0;58;1010
2005;1;3;19;0;15.9;0;60;1010
2005;1;3;20;0;15.3;0;64;1010
2005;1;3;21;0;14.7;0;66;1010
2005;1;3;22;0;14;0;72;1010
2005;1;3;23;0;13.4;0;74;1010
2005;1;3;24;0;12.8;0;76;1010
2005;1;4;1;0;12;0;81;1009
2005;1;4;2;0;11.1;0;84;1009
2005;1;4;3;0;10.3;0;87;1009
2005;1;4;4;0;9.8;0;86;1009
2005;1;4;5;0;9.4;0;89;1009
2005;1;4;6;0;9;0;87;1009
2005;1;4;7;0;8.7;0;89;1009
2005;1;4;8;0;8.4;0;88;1009
2005;1;4;9;20;9;0;83;1009
2005;1;4;10;142;10.9;209;71;1008
2005;1;4;11;237;12.5;165;67;1008
2005;1;4;12;343;14.1;347;60;1008
2005;1;4;13;366;15.2;293;57;1008
2005;1;4;14;359;15.9;269;58;1008
2005;1;4;15;200;15.6;42;61;1009
2005;1;4;16;102;14.6;0;64;1009
2005;1;4;17;14;13.4;0;64;1009
2005;1;4;18;2;12.3;0;67;1009
2005;1;4;19;0;11.5;0;69;1009
2005;1;4;20;0;10.8;0;71;1010
2005;1;4;21;0;10.1;0;72;1010
2005;1;4;22;0;9.3;0;71;1010
2005;1;4;23;0;8.6;0;75;1010
2005;1;4;24;0;7.8;0;75;1010
2005;1;5;1;0;7.2;0;76;1011
2005;1;5;2;0;6.6;0;75;1011
2005;1;5;3;0;5.9;0;74;1011
2005;1;5;4;0;5.6;0;73;1011
2005;1;5;5;0;5.3;0;73;1012
2005;1;5;6;0;4.9;0;74;1012
2005;1;5;7;0;4.7;0;75;1012
2005;1;5;8;0;4.5;0;79;1012
2005;1;5;9;23;5.5;0;75;1012
2005;1;5;10;195;9.1;399;65;1013
2005;1;5;11;344;12.4;773;54;1013
2005;1;5;12;446;15.1;820;40;1013
2005;1;5;13;508;17.3;879;36;1013
2005;1;5;14;501;18.6;876;33;1013
2005;1;5;15;434;19.2;844;34;1013
2005;1;5;16;316;18.9;762;33;1013
2005;1;5;17;161;17.4;345;37;1013
2005;1;5;18;11;15.2;0;40;1013
2005;1;5;19;0;14.2;0;49;1013
2005;1;5;20;0;13.2;0;53;1013
2005;1;5;21;0;12.2;0;56;1013
2005;1;5;22;0;11.2;0;62;1013
2005;1;5;23;0;10.2;0;69;1013
2005;1;5;24;0;9.1;0;75;1013
2005;1;6;1;0;8.1;0;80;1013
2005;1;6;2;0;7;0;82;1013
2005;1;6;3;0;5.9;0;85;1013
2005;1;6;4;0;5.3;0;86;1013
2005;1;6;5;0;4.7;0;95;1013
2005;1;6;6;0;4.1;0;95;1013
2005;1;6;7;0;3.7;0;100;1014
2005;1;6;8;0;3.3;0;100;1014
2005;1;6;9;25;4.2;0;98;1014
2005;1;6;10;205;7.6;425;85;1014
2005;1;6;11;353;10.6;809;74;1014
2005;1;6;12;463;13.2;883;59;1014
2005;1;6;13;520;15.1;911;54;1014
2005;1;6;14;512;16.3;905;52;1013
2005;1;6;15;453;16.8;899;50;1013
2005;1;6;16;330;16.5;813;51;1013
2005;1;6;17;170;15;373;54;1012
2005;1;6;18;10;12.7;0;67;1012
2005;1;6;19;0;12.1;0;78;1011
2005;1;6;20;0;11.5;0;80;1011
2005;1;6;21;0;10.9;0;82;1011
2005;1;6;22;0;10.3;0;84;1010
2005;1;6;23;0;9.7;0;85;1010
2005;1;6;24;0;9.1;0;88;1010
2005;1;7;1;0;8.8;0;87;1009
2005;1;7;2;0;8.7;0;89;1009
2005;1;7;3;0;8.5;0;91;1009
2005;1;7;4;0;8.5;0;91;1008
2005;1;7;5;0;8.4;0;92;1008
2005;1;7;6;0;8.3;0;97;1008
2005;1;7;7;0;8.3;0;94;1007
2005;1;7;8;0;8.2;0;97;1007
2005;1;7;9;5;8.5;0;98;1007
2005;1;7;10;18;8.8;0;93;1006
2005;1;7;11;29;8.9;0;97;1006
2005;1;7;12;61;9.8;0;92;1006
2005;1;7;13;47;10;0;89;1005
2005;1;7;14;348;12.5;235;84;1005
2005;1;7;15;309;14;177;69;1005
2005;1;7;16;232;14.7;194;67;1005
2005;1;7;17;135;14.8;211;69;1005
2005;1;7;18;9;13.9;0;71;1005
2005;1;7;19;0;13.4;0;76;1006
2005;1;7;20;0;12.9;0;73;1006
2005;1;7;21;0;12.4;0;75;1006
2005;1;7;22;0;11.9;0;77;1006
2005;1;7;23;0;11.4;0;78;1006
2005;1;7;24;0;10.9;0;80;1006
2005;1;8;1;0;10.2;0;81;1006
2005;1;8;2;0;9.5;0;86;1006
2005;1;8;3;0;8.8;0;85;1006
2005;1;8;4;0;8.4;0;85;1006
2005;1;8;5;0;8;0;86;1006
2005;1;8;6;0;7.6;0;89;1006
2005;1;8;7;0;7.3;0;94;1006
2005;1;8;8;0;7.1;0;95;1006
2005;1;8;9;6;7.3;0;95;1006
2005;1;8;10;68;8.4;0;89;1006
2005;1;8;11;78;8.9;0;85;1006
2005;1;8;12;82;9.1;0;86;1006
2005;1;8;13;122;9.5;0;85;1006
2005;1;8;14;402;11.6;351;73;1006
2005;1;8;15;318;12.5;290;71;1006
2005;1;8;16;220;12.8;147;70;1006
2005;1;8;17;113;12.4;149;68;1006
2005;1;8;18;3;11.4;0;74;1006
2005;1;8;19;0;10.8;0;77;1006
2005;1;8;20;0;10.2;0;82;1006
2005;1;8;21;0;9.6;0;81;1006
2005;1;8;22;0;9;0;86;1006
2005;1;8;23;0;8.4;0;90;1007
2005;1;8;24;0;7.8;0;90;1007
2005;1;9;1;0;7.4;0;94;1007
2005;1;9;2;0;6.9;0;93;1007
2005;1;9;3;0;6.4;0;93;1007
2005;1;9;4;0;6.1;0;91;1007
2005;1;9;5;0;5.9;0;89;1007
2005;1;9;6;0;5.6;0;86;1007
2005;1;9;7;0;5.4;0;92;1007
2005;1;9;8;0;5.2;0;92;1007
2005;1;9;9;11;5.6;0;88;1007
2005;1;9;10;106;7.5;50;84;1007
2005;1;9;11;194;9.4;64;79;1007
2005;1;9;12;245;10.8;58;69;1007
2005;1;9;13;247;11.6;28;67;1007
2005;1;9;14;264;12.3;52;64;1007
2005;1;9;15;221;12.5;31;61;1007
2005;1;9;16;192;12.5;86;60;1007
2005;1;9;17;88;11.7;38;67;1007
2005;1;9;18;3;10.5;0;71;1006
2005;1;9;19;0;10.1;0;70;1006
2005;1;9;20;0;9.7;0;73;1006
2005;1;9;21;0;9.3;0;74;1006
2005;1;9;22;0;8.9;0;75;1006
2005;1;9;23;0;8.5;0;74;1006
2005;1;9;24;0;8.1;0;75;1006
2005;1;10;1;0;7.8;0;77;1006
2005;1;10;2;0;7.6;0;77;1006
2005;1;10;3;0;7.3;0;85;1006
2005;1;10;4;0;6.9;0;91;1006
2005;1;10;5;0;7.1;0;88;1006
2005;1;10;6;0;7.1;0;89;1005
2005;1;10;7;0;7.1;0;88;1005
2005;1;10;8;0;7;0;91;1005
2005;1;10;9;5;7.3;0;88;1005
2005;1;10;10;29;7.8;0;85;1005
2005;1;10;11;39;8.2;0;77;1005
2005;1;10;12;62;8.7;0;77;1005
2005;1;10;13;52;8.9;0;74;1005
2005;1;10;14;308;10.9;137;68;1005
2005;1;10;15;271;12.1;100;61;1005
2005;1;10;16;224;12.8;147;60;1006
2005;1;10;17;117;12.8;151;60;1006
2005;1;10;18;3;11.9;0;67;1006
2005;1;10;19;0;11.3;0;68;1006
2005;1;10;20;0;10.8;0;67;1007
2005;1;10;21;0;10.2;0;70;1007
2005;1;10;22;0;9.6;0;77;1007
2005;1;10;23;0;9;0;84;1007
2005;1;10;24;0;8.5;0;85;1008
2005;1;11;1;0;7.7;0;90;1008
2005;1;11;2;0;7;0;90;1008
2005;1;11;3;0;6.2;0;91;1009
2005;1;11;4;0;5.8;0;95;1009
2005;1;11;5;0;5.4;0;100;1009
2005;1;11;6;0;5;0;100;1009
2005;1;11;7;0;4.8;0;100;1010
2005;1;11;8;0;4.5;0;100;1010
2005;1;11;9;16;5.1;0;100;1010
2005;1;11;10;206;9.1;427;82;1010
2005;1;11;11;290;11.5;397;73;1011
2005;1;11;12;323;13.1;217;67;1011
2005;1;11;13;411;14.8;407;58;1011
2005;1;11;14;424;16;483;53;1011
2005;1;11;15;356;16.4;367;52;1011
2005;1;11;16;320;16.5;582;51;1011
2005;1;11;17;186;15.6;401;58;1011
2005;1;11;18;26;13.7;0;65;1011
2005;1;11;19;0;12.7;0;78;1011
2005;1;11;20;0;11.7;0;81;1011
2005;1;11;21;0;10.6;0;82;1011
2005;1;11;22;0;9.6;0;85;1011
2005;1;11;23;0;8.6;0;86;1011
2005;1;11;24;0;7.6;0;88;1011
2005;1;12;1;0;6.7;0;92;1011
2005;1;12;2;0;5.7;0;95;1011
2005;1;12;3;0;4.7;0;97;1011
2005;1;12;4;0;4.2;0;98;1011
2005;1;12;5;0;3.6;0;95;1011
2005;1;12;6;0;3.1;0;97;1011
2005;1;12;7;0;2.7;0;100;1011
2005;1;12;8;0;2.3;0;100;1010
2005;1;12;9;27;3.2;0;100;1010
2005;1;12;10;227;7.1;460;85;1010
2005;1;12;11;405;10.7;746;72;1010
2005;1;12;12;396;12.4;434;57;1010
2005;1;12;13;321;12.7;151;56;1010
2005;1;12;14;223;12;31;59;1010
2005;1;12;15;304;12.2;208;60;1010
2005;1;12;16;296;12.3;484;56;1010
2005;1;12;17;186;11.6;398;61;1010
2005;1;12;18;7;9.7;0;70;1010
2005;1;12;19;0;8.9;0;78;1010
2005;1;12;20;0;8;0;79;1010
2005;1;12;21;0;7.2;0;82;1010
2005;1;12;22;0;6.4;0;84;1010
2005;1;12;23;0;5.6;0;87;1010
2005;1;12;24;0;4.7;0;95;1010
2005;1;13;1;0;4.3;0;94;1010
2005;1;13;2;0;3.9;0;100;1010
2005;1;13;3;0;3.5;0;100;1010
2005;1;13;4;0;3.3;0;100;1010
2005;1;13;5;0;3;0;100;1010
2005;1;13;6;0;2.8;0;100;1010
2005;1;13;7;0;2.6;0;100;1010
2005;1;13;8;0;2.4;0;100;1010
2005;1;13;9;30;3.8;0;100;1010
2005;1;13;10;159;6.6;244;89;1010
2005;1;13;11;354;10.5;588;75;1010
2005;1;13;12;280;11.6;133;75;1010
2005;1;13;13;311;12.5;93;73;1010
2005;1;13;14;264;12.8;70;70;1009
2005;1;13;15;403;13.8;494;66;1009
2005;1;13;16;274;13.9;371;67;1009
2005;1;13;17;178;13.2;380;70;1009
2005;1;13;18;37;11.5;0;77;1008
2005;1;13;19;0;11;0;77;1008
2005;1;13;20;0;10.5;0;76;1008
2005;1;13;21;0;10;0;77;1008
2005;1;13;22;0;9.5;0;77;1007
2005;1;13;23;0;9.1;0;85;1007
2005;1;13;24;0;8.6;0;87;1007
2005;1;14;1;0;8.3;0;84;1007
2005;1;14;2;0;7.9;0;88;1006
2005;1;14;3;0;7.6;0;95;1006
2005;1;14;4;0;7.5;0;99;1006
2005;1;14;5;0;7.3;0;99;1006
2005;1;14;6;0;7.1;0;100;1006
2005;1;14;7;0;7;0;100;1005
2005;1;14;8;0;6.9;0;100;1005
2005;1;14;9;9;6.9;0;98;1005
2005;1;14;10;62;8.2;0;96;1005
2005;1;14;11;108;9.2;0;89;1004
2005;1;14;12;139;10;0;87;1004
2005;1;14;13;150;10.6;0;81;1004
2005;1;14;14;151;10.7;0;88;1004
2005;1;14;15;126;10.9;0;84;1005
2005;1;14;16;92;10.9;0;84;1005
2005;1;14;17;51;10.5;0;84;1005
2005;1;14;18;4;8.9;0;88;1006
2005;1;14;19;0;9.3;0;85;1006
2005;1;14;20;0;8.7;0;88;1006
2005;1;14;21;0;8;0;88;1007
2005;1;14;22;0;7.4;0;88;1007
2005;1;14;23;0;6.7;0;88;1007
2005;1;14;24;0;6.1;0;90;1008
2005;1;15;1;0;5.3;0;92;1008
2005;1;15;2;0;4.5;0;95;1009
2005;1;15;3;0;3.6;0;94;1009
2005;1;15;4;0;3;0;93;1009
2005;1;15;5;0;2.5;0;91;1010
2005;1;15;6;0;2;0;85;1010
2005;1;15;7;0;1.6;0;87;1010
2005;1;15;8;0;1.2;0;87;1011
2005;1;15;9;25;1.9;0;80;1011
2005;1;15;10;193;4.6;377;69;1011
2005;1;15;11;326;6.9;600;59;1012
2005;1;15;12;452;9;721;53;1012
2005;1;15;13;525;10.7;840;48;1013
2005;1;15;14;514;11.7;814;45;1013
2005;1;15;15;421;12;648;45;1013
2005;1;15;16;320;11.6;630;46;1013
2005;1;15;17;190;10.4;393;49;1013
2005;1;15;18;21;8.5;0;55;1013
2005;1;15;19;0;7.5;0;64;1013
2005;1;15;20;0;6.6;0;68;1013
2005;1;15;21;0;5.6;0;75;1013
2005;1;15;22;0;4.7;0;78;1013
2005;1;15;23;0;3.8;0;81;1013
2005;1;15;24;0;2.8;0;83;1013
2005;1;16;1;0;2.5;0;85;1013
2005;1;16;2;0;2.2;0;88;1013
2005;1;16;3;0;1.9;0;90;1013
2005;1;16;4;0;1.7;0;89;1013
2005;1;16;5;0;1.5;0;88;1013
2005;1;16;6;0;1.4;0;90;1013
2005;1;16;7;0;1.2;0;89;1013
2005;1;16;8;0;1.1;0;93;1013
2005;1;16;9;27;2.3;0;90;1013
2005;1;16;10;202;6.1;402;77;1013
2005;1;16;11;357;9.6;771;66;1013
2005;1;16;12;471;12.6;843;48;1013
2005;1;16;13;528;14.8;865;40;1013
2005;1;16;14;508;16.2;783;36;1013
2005;1;16;15;458;16.9;816;34;1013
2005;1;16;16;349;16.7;776;35;1013
2005;1;16;17;197;15.4;409;40;1013
2005;1;16;18;18;13;0;48;1013
2005;1;16;19;0;12.1;0;55;1013
2005;1;16;20;0;11.3;0;60;1013
2005;1;16;21;0;10.4;0;68;1013
2005;1;16;22;0;9.6;0;72;1013
2005;1;16;23;0;8.7;0;79;1013
2005;1;16;24;0;7.9;0;83;1013
2005;1;17;1;0;7.1;0;85;1013
2005;1;17;2;0;6.1;0;86;1013
2005;1;17;3;0;5.2;0;91;1013
2005;1;17;4;0;4.7;0;95;1013
2005;1;17;5;0;4.2;0;95;1013
2005;1;17;6;0;3.7;0;96;1013
2005;1;17;7;0;3.4;0;100;1013
2005;1;17;8;0;3;0;99;1013
2005;1;17;9;28;4.1;0;97;1013
2005;1;17;10;208;7.8;421;76;1013
2005;1;17;11;352;11;734;65;1013
2005;1;17;12;470;13.7;828;55;1013
2005;1;17;13;530;15.9;862;49;1013
2005;1;17;14;532;17.3;876;46;1013
2005;1;17;15;478;17.9;882;45;1012
2005;1;17;16;361;17.8;802;46;1012
2005;1;17;17;196;16.3;401;52;1012
2005;1;17;18;21;13.9;0;58;1011
2005;1;17;19;0;13.4;0;66;1011
2005;1;17;20;0;12.9;0;65;1010
2005;1;17;21;0;12.4;0;66;1010
2005;1;17;22;0;11.8;0;69;1010
2005;1;17;23;0;11.3;0;73;1009
2005;1;17;24;0;10.8;0;77;1009
2005;1;18;1;0;10.6;0;76;1008
2005;1;18;2;0;10.5;0;77;1008
2005;1;18;3;0;10.3;0;80;1008
2005;1;18;4;0;10.2;0;78;1007
2005;1;18;5;0;10.1;0;81;1007
2005;1;18;6;0;10;0;86;1006
2005;1;18;7;0;10;0;87;1006
2005;1;18;8;0;9.9;0;88;1006
2005;1;18;9;7;10.2;0;84;1005
2005;1;18;10;58;11.3;0;80;1005
2005;1;18;11;97;12.1;0;84;1004
2005;1;18;12;138;13.1;0;73;1004
2005;1;18;13;152;13.7;0;69;1004
2005;1;18;14;126;13.9;0;82;1004
2005;1;18;15;123;14.1;0;84;1004
2005;1;18;16;81;13.8;0;84;1004
2005;1;18;17;48;13.3;0;88;1004
2005;1;18;18;4;12.8;0;84;1004
2005;1;18;19;0;12;0;88;1004
2005;1;18;20;0;11.9;0;88;1004
2005;1;18;21;0;10.7;0;94;1004
2005;1;18;22;0;11.4;0;84;1005
2005;1;18;23;0;11.2;0;84;1005
2005;1;18;24;0;10.9;0;84;1005
2005;1;19;1;0;10.6;0;88;1005
2005;1;19;2;0;10.3;0;84;1005
2005;1;19;3;0;10;0;88;1005
2005;1;19;4;0;9.8;0;88;1005
2005;1;19;5;0;9.6;0;88;1005
2005;1;19;6;0;9.5;0;88;1005
2005;1;19;7;0;9.4;0;88;1006
2005;1;19;8;0;9.3;0;88;1006
2005;1;19;9;5;9.5;0;88;1006
2005;1;19;10;101;11.5;26;84;1006
2005;1;19;11;147;12.9;6;84;1006
2005;1;19;12;230;14.5;35;65;1006
2005;1;19;13;115;14.4;0;60;1006
2005;1;19;14;238;15.3;35;58;1006
2005;1;19;15;304;16.3;153;55;1006
2005;1;19;16;239;16.7;170;54;1006
2005;1;19;17;100;16.1;32;57;1006
2005;1;19;18;5;14.9;0;60;1006
2005;1;19;19;0;14.4;0;61;1006
2005;1;19;20;0;13.7;0;77;1007
2005;1;19;21;0;13.3;0;88;1007
2005;1;19;22;0;12.7;0;88;1007
2005;1;19;23;0;12.2;0;88;1007
2005;1;19;24;0;11.6;0;88;1007
2005;1;20;1;0;11.1;0;88;1007
2005;1;20;2;0;10.5;0;88;1007
2005;1;20;3;0;9.9;0;88;1007
2005;1;20;4;0;9.6;0;88;1007
2005;1;20;5;0;9.3;0;88;1007
2005;1;20;6;0;9;0;88;1007
2005;1;20;7;0;8.8;0;83;1007
2005;1;20;8;0;8.6;0;86;1007
2005;1;20;9;29;9.5;0;85;1007
2005;1;20;10;137;11.4;136;77;1007
2005;1;20;11;342;14.3;487;69;1007
2005;1;20;12;240;14.9;60;71;1007
2005;1;20;13;323;15.8;97;70;1007
2005;1;20;14;361;16.6;202;67;1007
2005;1;20;15;53;15;0;73;1007
2005;1;20;16;134;14.5;1;76;1007
2005;1;20;17;109;13.8;48;76;1007
2005;1;20;18;5;12.7;0;78;1007
2005;1;20;19;0;12.5;0;79;1007
2005;1;20;20;0;12.3;0;77;1006
2005;1;20;21;0;12.1;0;81;1006
2005;1;20;22;0;11.9;0;81;1006
2005;1;20;23;0;11.7;0;83;1006
2005;1;20;24;0;11.5;0;88;1006
2005;1;21;1;0;11.4;0;87;1006
2005;1;21;2;0;11.2;0;90;1006
2005;1;21;3;0;11.2;0;95;1006
2005;1;21;4;0;11.2;0;96;1006
2005;1;21;5;0;11.1;0;98;1005
2005;1;21;6;0;11.1;0;98;1005
2005;1;21;7;0;11.1;0;98;1005
2005;1;21;8;0;11.1;0;98;1005
2005;1;21;9;5;11.3;0;98;1005
2005;1;21;10;56;12.6;0;97;1005
2005;1;21;11;107;13.8;0;93;1005
2005;1;21;12;152;14.9;0;88;1005
2005;1;21;13;184;15.9;3;83;1005
2005;1;21;14;204;16.7;7;81;1005
2005;1;21;15;195;17.3;10;75;1005
2005;1;21;16;136;17.4;1;77;1006
2005;1;21;17;80;17;0;79;1006
2005;1;21;18;12;16;0;88;1006
2005;1;21;19;0;15.3;0;91;1006
2005;1;21;20;0;14.4;0;92;1007
2005;1;21;21;0;14.4;0;89;1007
2005;1;21;22;0;13.8;0;95;1007
2005;1;21;23;0;13.2;0;96;1008
2005;1;21;24;0;12.6;0;98;1008
2005;1;22;1;0;11.9;0;98;1008
2005;1;22;2;0;11.2;0;98;1008
2005;1;22;3;0;10.4;0;98;1009
2005;1;22;4;0;10;0;98;1009
2005;1;22;5;0;9.6;0;98;1009
2005;1;22;6;0;9.3;0;98;1010
2005;1;22;7;0;9;0;100;1010
2005;1;22;8;0;8.7;0;100;1010
2005;1;22;9;22;9.6;0;100;1010
2005;1;22;10;178;13;289;85;1011
2005;1;22;11;330;16.3;535;66;1011
2005;1;22;12;378;18.5;334;60;1011
2005;1;22;13;376;19.8;168;56;1012
2005;1;22;14;415;20.9;311;52;1012
2005;1;22;15;467;22;659;51;1012
2005;1;22;16;369;22.3;731;51;1012
2005;1;22;17;239;21.6;552;51;1012
2005;1;22;18;47;19.7;0;58;1012
2005;1;22;19;0;18.5;0;64;1012
2005;1;22;20;0;17.3;0;63;1012
2005;1;22;21;0;16.1;0;68;1012
2005;1;22;22;0;14.9;0;71;1012
2005;1;22;23;0;13.7;0;72;1012
2005;1;22;24;0;12.5;0;74;1012
2005;1;23;1;0;11.4;0;76;1012
2005;1;23;2;0;10.2;0;76;1012
2005;1;23;3;0;9.1;0;80;1012
2005;1;23;4;0;8.5;0;81;1012
2005;1;23;5;0;7.9;0;87;1012
2005;1;23;6;0;7.3;0;92;1012
2005;1;23;7;0;6.9;0;96;1012
2005;1;23;8;0;6.4;0;99;1012
2005;1;23;9;29;7.5;0;95;1012
2005;1;23;10;200;10.9;400;78;1012
2005;1;23;11;358;14;694;63;1012
2005;1;23;12;476;16.8;777;54;1012
2005;1;23;13;521;18.7;746;47;1013
2005;1;23;14;517;20;733;42;1013
2005;1;23;15;464;20.6;738;41;1013
2005;1;23;16;346;20.3;631;42;1013
2005;1;23;17;202;19;379;45;1013
2005;1;23;18;25;16.8;0;52;1013
2005;1;23;19;0;15.5;0;59;1013
2005;1;23;20;0;14.1;0;61;1013
2005;1;23;21;0;12.8;0;61;1013
2005;1;23;22;0;11.5;0;68;1013
2005;1;23;23;0;10.1;0;74;1013
2005;1;23;24;0;8.8;0;75;1013
2005;1;24;1;0;7.8;0;80;1013
2005;1;24;2;0;6.6;0;78;1013
2005;1;24;3;0;5.4;0;85;1013
2005;1;24;4;0;4.8;0;85;1013
2005;1;24;5;0;4.1;0;86;1013
2005;1;24;6;0;3.5;0;85;1013
2005;1;24;7;0;3;0;87;1013
2005;1;24;8;0;2.6;0;90;1013
2005;1;24;9;29;3.6;0;90;1013
2005;1;24;10;211;7;411;72;1013
2005;1;24;11;369;10.2;737;58;1013
2005;1;24;12;484;12.8;809;47;1013
2005;1;24;13;537;14.7;798;43;1013
2005;1;24;14;529;15.9;769;40;1013
2005;1;24;15;480;16.5;782;38;1013
2005;1;24;16;356;16.2;670;39;1013
2005;1;24;17;198;14.8;383;45;1013
2005;1;24;18;25;12.6;0;52;1013
2005;1;24;19;0;11.5;0;63;1013
2005;1;24;20;0;10.4;0;64;1013
2005;1;24;21;0;9.3;0;66;1013
2005;1;24;22;0;8.2;0;75;1013
2005;1;24;23;0;7.2;0;79;1013
2005;1;24;24;0;6.1;0;80;1013
2005;1;25;1;0;5.3;0;81;1013
2005;1;25;2;0;4.5;0;78;1013
2005;1;25;3;0;3.7;0;81;1013
2005;1;25;4;0;3.3;0;81;1013
2005;1;25;5;0;2.9;0;83;1013
2005;1;25;6;0;2.7;0;82;1013
2005;1;25;7;0;2.4;0;84;1013
2005;1;25;8;0;2.4;0;83;1013
2005;1;25;9;63;4;316;81;1013
2005;1;25;10;227;7.2;669;64;1013
2005;1;25;11;393;10.9;840;52;1013
2005;1;25;12;509;14.3;892;43;1013
2005;1;25;13;560;17;876;38;1013
2005;1;25;14;552;18.9;844;34;1013
2005;1;25;15;494;19.9;835;32;1013
2005;1;25;16;385;20.1;805;32;1013
2005;1;25;17;232;19;687;35;1013
2005;1;25;18;66;16.9;332;43;1013
2005;1;25;19;0;14.6;0;57;1013
2005;1;25;20;0;13.8;0;60;1013
2005;1;25;21;0;13;0;63;1013
2005;1;25;22;0;12.2;0;65;1013
2005;1;25;23;0;11.4;0;68;1013
2005;1;25;24;0;10.6;0;72;1013
2005;1;26;1;0;9.8;0;73;1013
2005;1;26;2;0;9;0;78;1013
2005;1;26;3;0;8.3;0;79;1013
2005;1;26;4;0;7.9;0;81;1013
2005;1;26;5;0;7.5;0;85;1013
2005;1;26;6;0;7.2;0;94;1013
2005;1;26;7;0;6.9;0;94;1013
2005;1;26;8;0;6.9;0;96;1013
2005;1;26;9;57;8.3;266;91;1013
2005;1;26;10;214;11.4;551;75;1013
2005;1;26;11;371;14.8;720;65;1013
2005;1;26;12;489;18.1;789;54;1013
2005;1;26;13;509;20.4;642;48;1013
2005;1;26;14;522;22.2;697;44;1012
2005;1;26;15;446;23;608;44;1012
2005;1;26;16;361;23.2;653;44;1011
2005;1;26;17;220;22.2;594;44;1011
2005;1;26;18;65;20.2;315;54;1011
2005;1;26;19;0;18.1;0;72;1010
2005;1;26;20;0;17.5;0;72;1010
2005;1;26;21;0;16.9;0;75;1010
2005;1;26;22;0;16.3;0;78;1009
2005;1;26;23;0;15.7;0;84;1009
2005;1;26;24;0;15.1;0;87;1008
2005;1;27;1;0;14.6;0;80;1008
2005;1;27;2;0;14.1;0;82;1008
2005;1;27;3;0;13.5;0;81;1007
2005;1;27;4;0;13.3;0;77;1007
2005;1;27;5;0;13;0;80;1007
2005;1;27;6;0;12.8;0;86;1006
2005;1;27;7;0;12.6;0;91;1006
2005;1;27;8;0;12.6;0;87;1005
2005;1;27;9;16;12.9;0;88;1005
2005;1;27;10;49;13.5;0;84;1005
2005;1;27;11;100;14.3;0;84;1004
2005;1;27;12;133;15.1;0;75;1004
2005;1;27;13;147;15.6;0;84;1004
2005;1;27;14;147;15.9;0;84;1004
2005;1;27;15;134;16.1;0;88;1004
2005;1;27;16;94;16;0;88;1004
2005;1;27;17;51;15.9;0;84;1004
