 y; m; dm; h;G_Gh; Ta;G_Bn; RH; p
2005;1;3;11;239;16.1;295;75;1008
2005;1;3;12;368;17.3;423;69;1008
2005;1;3;13;474;18.4;660;65;1007
2005;1;3;14;448;19.1;486;64;1008
2005;1;3;15;303;19.2;160;62;1008
2005;1;3;16;212;19;85;59;1008
2005;1;3;17;106;18.4;37;61;1008
2005;1;3;18;6;17.7;0;64;1008
2005;1;3;19;0;17.2;0;69;1008
2005;1;3;20;0;16.7;0;68;1008
2005;1;3;21;0;16.2;0;71;1008
2005;1;3;22;0;15.7;0;74;1008
2005;1;3;23;0;15.2;0;77;1009
2005;1;3;24;0;14.7;0;78;1009
2005;1;4;1;0;14.1;0;76;1009
2005;1;4;2;0;13.4;0;77;1009
2005;1;4;3;0;12.7;0;76;1009
2005;1;4;4;0;12.3;0;77;1009
2005;1;4;5;0;11.9;0;81;1009
2005;1;4;6;0;11.5;0;80;1009
2005;1;4;7;0;11.2;0;81;1010
2005;1;4;8;0;11;0;80;1010
2005;1;4;9;9;11;0;80;1010
2005;1;4;10;147;12;273;79;1010
2005;1;4;11;312;13.2;696;75;1010
2005;1;4;12;429;14.2;767;67;1010
2005;1;4;13;495;15;792;65;1010
2005;1;4;14;490;15.5;734;65;1010
2005;1;4;15;447;15.7;743;62;1010
2005;1;4;16;343;15.7;665;62;1010
2005;1;4;17;204;15.2;402;61;1010
2005;1;4;18;30;14.4;0;69;1010
2005;1;4;19;0;13.9;0;80;1010
2005;1;4;20;0;13.4;0;81;1009
2005;1;4;21;0;13;0;85;1009
2005;1;4;22;0;12.5;0;85;1009
2005;1;4;23;0;12;0;86;1009
2005;1;4;24;0;11.5;0;93;1009
2005;1;5;1;0;11.3;0;86;1009
2005;1;5;2;0;11.1;0;86;1009
2005;1;5;3;0;10.8;0;87;1009
2005;1;5;4;0;10.7;0;86;1008
2005;1;5;5;0;10.6;0;87;1008
2005;1;5;6;0;10.5;0;91;1008
2005;1;5;7;0;10.4;0;88;1008
2005;1;5;8;0;10.3;0;88;1008
2005;1;5;9;3;10.4;0;87;1008
2005;1;5;10;188;12.2;417;77;1008
2005;1;5;11;301;13.5;517;72;1008
2005;1;5;12;322;14.3;269;70;1008
2005;1;5;13;260;14.5;66;66;1007
2005;1;5;14;385;15;281;66;1007
2005;1;5;15;351;15.3;287;63;1007
2005;1;5;16;180;15;122;65;1007
2005;1;5;17;249;15;565;62;1007
2005;1;5;18;70;14.4;388;61;1007
2005;1;5;19;0;13.7;0;62;1007
2005;1;5;20;0;13.3;0;62;1007
2005;1;5;21;0;13;0;65;1007
2005;1;5;22;0;12.7;0;65;1007
2005;1;5;23;0;12.4;0;64;1007
2005;1;5;24;0;12;0;66;1007
2005;1;6;1;0;11.7;0;65;1007
2005;1;6;2;0;11.4;0;62;1007
2005;1;6;3;0;11.1;0;62;1007
2005;1;6;4;0;11;0;61;1007
2005;1;6;5;0;10.8;0;64;1007
2005;1;6;6;0;10.6;0;58;1007
2005;1;6;7;0;10.5;0;60;1007
2005;1;6;8;0;10.4;0;59;1007
2005;1;6;9;3;10.5;0;65;1007
2005;1;6;10;105;11.4;113;59;1007
2005;1;6;11;213;12.3;135;56;1006
2005;1;6;12;236;12.9;69;53;1006
2005;1;6;13;352;13.7;166;53;1006
2005;1;6;14;357;14.2;153;57;1006
2005;1;6;15;328;14.5;161;55;1007
2005;1;6;16;274;14.6;313;53;1007
2005;1;6;17;159;14.3;195;53;1007
2005;1;6;18;70;13.8;251;52;1007
2005;1;6;19;0;13.2;0;55;1007
2005;1;6;20;0;12.9;0;57;1007
2005;1;6;21;0;12.5;0;58;1007
2005;1;6;22;0;12.2;0;60;1007
2005;1;6;23;0;11.9;0;58;1007
2005;1;6;24;0;11.5;0;57;1007
2005;1;7;1;0;11.3;0;59;1007
2005;1;7;2;0;11;0;63;1007
2005;1;7;3;0;10.7;0;64;1007
2005;1;7;4;0;10.6;0;61;1007
2005;1;7;5;0;10.5;0;65;1008
2005;1;7;6;0;10.3;0;65;1008
2005;1;7;7;0;10.2;0;66;1008
2005;1;7;8;0;10.2;0;68;1008
2005;1;7;9;10;10.4;0;69;1008
2005;1;7;10;196;12;423;64;1008
2005;1;7;11;298;13.1;494;64;1008
2005;1;7;12;362;14;388;58;1008
2005;1;7;13;492;14.9;657;58;1008
2005;1;7;14;451;15.5;470;52;1008
2005;1;7;15;326;15.5;196;52;1008
2005;1;7;16;219;15.2;88;52;1008
2005;1;7;17;127;14.7;72;55;1008
2005;1;7;18;19;13.9;0;61;1008
2005;1;7;19;0;13.2;0;71;1008
2005;1;7;20;0;12.9;0;71;1008
2005;1;7;21;0;12.5;0;70;1009
2005;1;7;22;0;12.1;0;70;1009
2005;1;7;23;0;11.7;0;72;1009
2005;1;7;24;0;11.4;0;72;1009
2005;1;8;1;0;11;0;70;1009
2005;1;8;2;0;10.6;0;71;1009
2005;1;8;3;0;10.2;0;71;1009
2005;1;8;4;0;9.9;0;70;1009
2005;1;8;5;0;9.7;0;76;1009
2005;1;8;6;0;9.5;0;77;1009
2005;1;8;7;0;9.3;0;79;1009
2005;1;8;8;0;9.2;0;81;1009
2005;1;8;9;7;9.3;0;77;1009
2005;1;8;10;152;10.6;295;72;1009
2005;1;8;11;307;11.9;651;66;1009
2005;1;8;12;412;13.1;655;61;1009
2005;1;8;13;442;13.8;507;60;1009
2005;1;8;14;477;14.5;655;61;1009
2005;1;8;15;420;14.8;554;57;1009
2005;1;8;16;370;14.8;644;55;1009
2005;1;8;17;202;14.4;450;57;1009
2005;1;8;18;51;13.6;153;61;1009
2005;1;8;19;0;12.8;0;64;1009
2005;1;8;20;0;12.4;0;66;1009
2005;1;8;21;0;12;0;69;1009
2005;1;8;22;0;11.6;0;73;1009
2005;1;8;23;0;11.1;0;78;1009
2005;1;8;24;0;10.7;0;80;1009
2005;1;9;1;0;10.4;0;90;1009
2005;1;9;2;0;10;0;91;1009
2005;1;9;3;0;9.7;0;90;1009
2005;1;9;4;0;9.5;0;88;1009
2005;1;9;5;0;9.3;0;87;1009
2005;1;9;6;0;9.1;0;85;1009
2005;1;9;7;0;9;0;89;1009
2005;1;9;8;0;8.8;0;95;1009
2005;1;9;9;13;9.1;0;96;1008
2005;1;9;10;139;10.2;273;84;1008
2005;1;9;11;268;11.3;414;81;1008
2005;1;9;12;413;12.5;566;68;1008
2005;1;9;13;434;13.3;433;62;1008
2005;1;9;14;364;13.7;198;59;1008
2005;1;9;15;367;13.9;343;56;1008
2005;1;9;16;301;13.9;402;61;1008
2005;1;9;17;185;13.5;366;63;1008
2005;1;9;18;48;12.8;101;65;1008
2005;1;9;19;0;12.1;0;72;1008
2005;1;9;20;0;11.8;0;75;1008
2005;1;9;21;0;11.4;0;80;1008
2005;1;9;22;0;11.1;0;84;1008
2005;1;9;23;0;10.8;0;86;1007
2005;1;9;24;0;10.5;0;85;1007
2005;1;10;1;0;10.3;0;86;1007
2005;1;10;2;0;10.1;0;87;1007
2005;1;10;3;0;9.9;0;91;1007
2005;1;10;4;0;9.8;0;95;1007
2005;1;10;5;0;9.7;0;96;1007
2005;1;10;6;0;9.6;0;90;1007
2005;1;10;7;0;9.5;0;87;1007
2005;1;10;8;0;9.4;0;83;1007
2005;1;10;9;2;9.5;0;85;1007
2005;1;10;10;89;10.3;41;85;1006
2005;1;10;11;237;11.4;229;83;1006
2005;1;10;12;294;12.3;137;77;1006
2005;1;10;13;377;13.1;191;76;1006
2005;1;10;14;380;13.6;181;73;1006
2005;1;10;15;341;13.9;217;70;1006
2005;1;10;16;172;13.6;32;78;1006
2005;1;10;17;141;13.3;111;77;1006
2005;1;10;18;60;12.8;163;77;1007
2005;1;10;19;0;12.2;0;81;1007
2005;1;10;20;0;12;0;82;1007
2005;1;10;21;0;11.7;0;87;1007
2005;1;10;22;0;11.5;0;85;1007
2005;1;10;23;0;11.3;0;77;1007
2005;1;10;24;0;11;0;73;1007
2005;1;11;1;0;10.8;0;71;1007
2005;1;11;2;0;10.5;0;73;1007
2005;1;11;3;0;10.2;0;73;1007
2005;1;11;4;0;10.1;0;76;1007
2005;1;11;5;0;10;0;78;1007
2005;1;11;6;0;9.9;0;87;1007
2005;1;11;7;0;9.8;0;87;1008
2005;1;11;8;0;9.7;0;87;1008
2005;1;11;9;9;9.9;0;82;1008
2005;1;11;10;122;11;197;77;1008
2005;1;11;11;229;12.1;157;70;1008
2005;1;11;12;315;13.1;166;66;1008
2005;1;11;13;352;13.8;155;63;1008
2005;1;11;14;423;14.5;390;59;1008
2005;1;11;15;404;15;474;59;1008
2005;1;11;16;338;15.2;492;60;1008
2005;1;11;17;258;15.1;650;58;1008
2005;1;11;18;81;14.5;448;59;1007
2005;1;11;19;0;13.7;0;62;1007
2005;1;11;20;0;13.2;0;66;1007
2005;1;11;21;0;12.6;0;70;1007
2005;1;11;22;0;12.1;0;72;1007
2005;1;11;23;0;11.6;0;74;1007
2005;1;11;24;0;11;0;76;1007
2005;1;12;1;0;10.5;0;80;1007
2005;1;12;2;0;9.8;0;86;1007
2005;1;12;3;0;9.2;0;89;1006
2005;1;12;4;0;8.8;0;93;1006
2005;1;12;5;0;8.4;0;92;1006
2005;1;12;6;0;7.9;0;97;1006
2005;1;12;7;0;7.6;0;100;1006
2005;1;12;8;0;7.3;0;100;1006
2005;1;12;9;3;7.2;0;100;1006
2005;1;12;10;89;7.4;40;100;1006
2005;1;12;11;179;7.6;58;97;1006
2005;1;12;12;298;7.9;141;94;1005
2005;1;12;13;370;8.1;182;89;1005
2005;1;12;14;342;8.2;148;90;1005
2005;1;12;15;250;8.1;46;91;1005
2005;1;12;16;219;7.9;70;88;1005
2005;1;12;17;132;7.6;53;96;1005
2005;1;12;18;48;7.3;43;97;1005
2005;1;12;19;0;6.9;0;94;1005
2005;1;12;20;0;6.7;0;93;1005
2005;1;12;21;0;6.6;0;96;1005
2005;1;12;22;0;6.4;0;94;1004
2005;1;12;23;0;6.2;0;96;1004
2005;1;12;24;0;5.9;0;96;1004
2005;1;13;1;0;6.5;0;98;1004
2005;1;13;2;0;7;0;98;1004
2005;1;13;3;0;7.4;0;98;1004
2005;1;13;4;0;7.7;0;96;1004
2005;1;13;5;0;8;0;96;1004
2005;1;13;6;0;8.3;0;98;1004
2005;1;13;7;0;8.5;0;98;1003
2005;1;13;8;0;8.7;0;98;1003
2005;1;13;9;3;8.9;0;98;1003
2005;1;13;10;62;9.9;0;91;1003
2005;1;13;11;123;10.8;0;90;1003
2005;1;13;12;169;11.7;4;82;1003
2005;1;13;13;223;12.6;14;79;1003
2005;1;13;14;213;13.2;9;77;1003
2005;1;13;15;202;13.6;13;70;1003
2005;1;13;16;159;13.7;7;68;1003
2005;1;13;17;109;13.6;8;68;1003
2005;1;13;18;39;13.2;1;67;1003
2005;1;13;19;0;12.7;0;71;1003
2005;1;13;20;0;12.6;0;72;1004
2005;1;13;21;0;12.5;0;71;1004
2005;1;13;22;0;12.2;0;82;1004
2005;1;13;23;0;12.3;0;80;1004
2005;1;13;24;0;11.7;0;84;1004
2005;1;14;1;0;11.8;0;84;1004
2005;1;14;2;0;11.3;0;78;1004
2005;1;14;3;0;10.8;0;83;1004
2005;1;14;4;0;10.4;0;88;1004
2005;1;14;5;0;10.4;0;87;1004
2005;1;14;6;0;10.1;0;83;1005
2005;1;14;7;0;10;0;83;1005
2005;1;14;8;0;9.8;0;85;1005
2005;1;14;9;6;9.9;0;84;1005
2005;1;14;10;72;10.4;0;78;1005
2005;1;14;11;115;10.8;0;78;1005
2005;1;14;12;116;11;0;78;1005
2005;1;14;13;127;11.1;0;78;1005
2005;1;14;14;316;11.8;113;78;1006
2005;1;14;15;391;12.4;325;63;1006
2005;1;14;16;436;12.9;762;61;1006
2005;1;14;17;271;13;770;60;1006
2005;1;14;18;82;12.7;363;61;1006
2005;1;14;19;1;12.1;0;61;1006
2005;1;14;20;0;11.7;0;66;1007
2005;1;14;21;0;11.2;0;66;1007
2005;1;14;22;0;10.7;0;70;1007
2005;1;14;23;0;10.2;0;72;1007
2005;1;14;24;0;9.8;0;76;1007
2005;1;15;1;0;9.4;0;81;1008
2005;1;15;2;0;9;0;82;1008
2005;1;15;3;0;8.5;0;82;1008
2005;1;15;4;0;8.3;0;76;1008
2005;1;15;5;0;8;0;81;1008
2005;1;15;6;0;7.8;0;80;1009
2005;1;15;7;0;7.6;0;74;1009
2005;1;15;8;0;7.4;0;73;1009
2005;1;15;9;9;7.5;0;77;1009
2005;1;15;10;146;8.5;291;71;1009
2005;1;15;11;295;9.6;541;69;1009
2005;1;15;12;424;10.6;660;68;1010
2005;1;15;13;488;11.4;661;65;1010
2005;1;15;14;530;12.1;786;60;1010
2005;1;15;15;470;12.4;712;63;1010
2005;1;15;16;381;12.4;721;59;1010
2005;1;15;17;238;12;590;61;1009
2005;1;15;18;88;11.3;318;60;1009
2005;1;15;19;0;10.5;0;61;1009
2005;1;15;20;0;10.1;0;65;1009
2005;1;15;21;0;9.7;0;70;1009
2005;1;15;22;0;9.3;0;73;1009
2005;1;15;23;0;9;0;76;1009
2005;1;15;24;0;8.6;0;75;1009
2005;1;16;1;0;8.5;0;78;1009
2005;1;16;2;0;8.4;0;76;1009
2005;1;16;3;0;8.2;0;73;1009
2005;1;16;4;0;8.2;0;74;1008
2005;1;16;5;0;8.1;0;78;1008
2005;1;16;6;0;8;0;81;1008
2005;1;16;7;0;8;0;90;1008
2005;1;16;8;0;8;0;89;1008
2005;1;16;9;3;8;0;85;1008
2005;1;16;10;166;9.7;329;76;1008
2005;1;16;11;252;10.9;282;75;1008
2005;1;16;12;310;11.8;152;76;1008
2005;1;16;13;370;12.6;161;71;1008
2005;1;16;14;369;13.1;144;67;1007
2005;1;16;15;374;13.5;285;60;1007
2005;1;16;16;350;13.7;525;60;1007
2005;1;16;17;233;13.6;539;65;1007
2005;1;16;18;87;12.9;376;67;1006
2005;1;16;19;0;12.1;0;74;1006
2005;1;16;20;0;12;0;78;1006
2005;1;16;21;0;11.9;0;79;1006
2005;1;16;22;0;11.7;0;81;1005
2005;1;16;23;0;11.6;0;83;1005
2005;1;16;24;0;11.5;0;82;1005
2005;1;17;1;0;11.3;0;79;1005
2005;1;17;2;0;11.2;0;81;1004
2005;1;17;3;0;11.1;0;78;1004
2005;1;17;4;0;11;0;77;1004
2005;1;17;5;0;11;0;78;1004
2005;1;17;6;0;10.9;0;88;1004
2005;1;17;7;0;10.9;0;92;1003
2005;1;17;8;0;10.9;0;93;1003
2005;1;17;9;5;11;0;90;1003
2005;1;17;10;28;11.2;0;96;1003
2005;1;17;11;49;11.1;0;98;1002
2005;1;17;12;42;11.5;0;96;1002
2005;1;17;13;49;11.6;0;96;1002
2005;1;17;14;281;12.3;67;96;1002
2005;1;17;15;202;12.5;18;97;1002
2005;1;17;16;275;13.2;188;87;1002
2005;1;17;17;173;13.3;134;83;1002
2005;1;17;18;48;13.1;23;86;1002
2005;1;17;19;0;12.7;0;87;1002
2005;1;17;20;0;12.6;0;86;1002
2005;1;17;21;0;12.4;0;87;1002
2005;1;17;22;0;12.4;0;90;1002
2005;1;17;23;0;12.3;0;95;1002
2005;1;17;24;0;11.4;0;97;1002
2005;1;18;1;0;12.1;0;94;1002
2005;1;18;2;0;11.8;0;98;1002
2005;1;18;3;0;11.9;0;96;1002
2005;1;18;4;0;11.9;0;98;1003
2005;1;18;5;0;11.8;0;98;1003
2005;1;18;6;0;11.8;0;98;1003
2005;1;18;7;0;11.8;0;98;1003
2005;1;18;8;0;11.7;0;98;1003
2005;1;18;9;3;11.8;0;98;1003
2005;1;18;10;15;12;0;95;1003
2005;1;18;11;29;12.1;0;86;1003
2005;1;18;12;40;12.2;0;84;1003
2005;1;18;13;139;12.7;0;82;1003
2005;1;18;14;467;14.2;309;69;1003
2005;1;18;15;243;14.5;48;65;1003
2005;1;18;16;244;14.8;94;65;1003
2005;1;18;17;146;14.8;75;63;1003
2005;1;18;18;27;14.4;0;66;1003
2005;1;18;19;0;14;0;66;1003
2005;1;18;20;0;13.3;0;83;1004
2005;1;18;21;0;13.6;0;78;1004
2005;1;18;22;0;13.6;0;78;1004
2005;1;18;23;0;13.5;0;83;1004
2005;1;18;24;0;13.3;0;83;1004
2005;1;19;1;0;13.1;0;83;1004
2005;1;19;2;0;12.9;0;83;1004
2005;1;19;3;0;12.7;0;87;1004
2005;1;19;4;0;12.6;0;84;1004
2005;1;19;5;0;12.5;0;83;1004
2005;1;19;6;0;12.4;0;83;1005
2005;1;19;7;0;12.3;0;85;1005
2005;1;19;8;0;12.3;0;85;1005
2005;1;19;9;3;12.3;0;73;1005
2005;1;19;10;83;13.1;13;64;1005
2005;1;19;11;236;14.3;191;60;1005
2005;1;19;12;252;15;72;59;1005
2005;1;19;13;340;15.7;115;57;1005
2005;1;19;14;335;16.2;91;54;1005
2005;1;19;15;325;16.5;121;55;1005
2005;1;19;16;220;16.5;58;53;1005
2005;1;19;17;139;16.2;37;54;1005
2005;1;19;18;51;15.6;15;71;1005
2005;1;19;19;0;15;0;78;1005
2005;1;19;20;0;14.4;0;83;1006
2005;1;19;21;0;14.5;0;83;1006
2005;1;19;22;0;14.2;0;83;1006
2005;1;19;23;0;13.9;0;83;1006
2005;1;19;24;0;13.5;0;83;1006
2005;1;20;1;0;13.2;0;83;1006
2005;1;20;2;0;12.9;0;83;1006
2005;1;20;3;0;12.6;0;83;1006
2005;1;20;4;0;12.4;0;83;1006
2005;1;20;5;0;12.2;0;83;1006
2005;1;20;6;0;12;0;83;1006
2005;1;20;7;0;11.9;0;77;1006
2005;1;20;8;0;11.8;0;73;1006
2005;1;20;9;3;11.9;0;72;1006
2005;1;20;10;93;12.7;39;72;1006
2005;1;20;11;169;13.4;25;73;1006
2005;1;20;12;246;14.1;53;73;1006
2005;1;20;13;359;15;139;68;1006
2005;1;20;14;374;15.6;146;67;1007
2005;1;20;15;409;16.1;387;62;1007
2005;1;20;16;331;16.3;389;61;1007
2005;1;20;17;190;16.1;164;59;1007
2005;1;20;18;75;15.6;197;61;1007
2005;1;20;19;0;14.9;0;65;1008
2005;1;20;20;0;14.5;0;71;1008
2005;1;20;21;0;14.1;0;72;1008
2005;1;20;22;0;13.8;0;72;1008
2005;1;20;23;0;13.4;0;75;1008
2005;1;20;24;0;13;0;82;1009
2005;1;21;1;0;12.7;0;82;1009
2005;1;21;2;0;12.3;0;89;1009
2005;1;21;3;0;12;0;92;1009
2005;1;21;4;0;11.8;0;90;1009
2005;1;21;5;0;11.6;0;92;1010
2005;1;21;6;0;11.5;0;94;1010
2005;1;21;7;0;11.3;0;94;1010
2005;1;21;8;0;11.2;0;100;1010
2005;1;21;9;13;11.5;0;97;1010
2005;1;21;10;185;13.1;389;83;1011
2005;1;21;11;354;14.8;803;72;1011
2005;1;21;12;495;16.3;909;60;1011
2005;1;21;13;577;17.5;942;57;1011
2005;1;21;14;590;18.3;938;53;1011
2005;1;21;15;537;18.8;908;53;1011
2005;1;21;16;423;18.9;812;52;1011
2005;1;21;17;270;18.4;691;51;1011
2005;1;21;18;100;17.4;429;55;1011
2005;1;21;19;0;16.4;0;62;1011
2005;1;21;20;0;16;0;68;1010
2005;1;21;21;0;15.6;0;66;1010
2005;1;21;22;0;15.3;0;71;1010
2005;1;21;23;0;14.9;0;74;1010
2005;1;21;24;0;14.6;0;77;1010
2005;1;22;1;0;14.2;0;78;1010
2005;1;22;2;0;13.9;0;81;1010
2005;1;22;3;0;13.6;0;80;1010
2005;1;22;4;0;13.4;0;85;1010
2005;1;22;5;0;13.3;0;84;1009
2005;1;22;6;0;13.1;0;93;1009
2005;1;22;7;0;13;0;91;1009
2005;1;22;8;0;12.9;0;92;1009
2005;1;22;9;11;13.1;0;89;1009
2005;1;22;10;142;14.3;224;82;1009
2005;1;22;11;284;15.6;420;73;1009
2005;1;22;12;390;16.8;421;65;1009
2005;1;22;13;462;17.7;458;60;1008
2005;1;22;14;471;18.4;442;56;1008
2005;1;22;15;432;18.8;435;59;1008
2005;1;22;16;348;18.9;425;58;1008
2005;1;22;17;219;18.5;334;65;1008
2005;1;22;18;83;17.8;195;66;1008
2005;1;22;19;0;16.9;0;75;1008
2005;1;22;20;0;16.4;0;76;1008
2005;1;22;21;0;15.9;0;78;1008
2005;1;22;22;0;15.4;0;77;1008
2005;1;22;23;0;14.9;0;76;1008
2005;1;22;24;0;14.4;0;79;1007
2005;1;23;1;0;13.9;0;84;1007
2005;1;23;2;0;13.4;0;88;1007
2005;1;23;3;0;12.9;0;90;1007
2005;1;23;4;0;12.6;0;94;1007
2005;1;23;5;0;12.4;0;95;1007
2005;1;23;6;0;12.1;0;90;1007
2005;1;23;7;0;11.9;0;88;1007
2005;1;23;8;0;11.7;0;84;1007
2005;1;23;9;8;11.8;0;87;1007
2005;1;23;10;122;12.7;144;82;1006
2005;1;23;11;213;13.4;96;82;1006
2005;1;23;12;315;14.3;130;68;1006
2005;1;23;13;377;14.9;147;66;1006
2005;1;23;14;372;15.3;125;66;1006
2005;1;23;15;345;15.6;127;64;1006
2005;1;23;16;266;15.6;106;63;1006
2005;1;23;17;179;15.3;117;57;1007
2005;1;23;18;66;14.8;52;57;1007
2005;1;23;19;0;14.2;0;56;1007
2005;1;23;20;0;13.6;0;56;1007
2005;1;23;21;0;13;0;56;1007
2005;1;23;22;0;12.4;0;58;1007
2005;1;23;23;0;11.8;0;61;1007
2005;1;23;24;0;11.2;0;65;1007
2005;1;24;1;0;10.7;0;72;1007
2005;1;24;2;0;10.2;0;71;1007
2005;1;24;3;0;9.7;0;73;1007
2005;1;24;4;0;9.5;0;75;1007
2005;1;24;5;0;9.2;0;77;1007
2005;1;24;6;0;8.9;0;76;1008
2005;1;24;7;0;8.7;0;78;1008
2005;1;24;8;0;8.6;0;81;1008
2005;1;24;9;11;8.7;0;79;1008
2005;1;24;10;150;9.9;254;72;1008
2005;1;24;11;289;11.1;401;66;1008
2005;1;24;12;389;12.2;401;63;1008
2005;1;24;13;448;13;395;61;1008
2005;1;24;14;447;13.5;361;62;1008
2005;1;24;15;416;13.8;362;64;1008
2005;1;24;16;343;13.8;381;63;1008
2005;1;24;17;226;13.5;339;68;1008
2005;1;24;18;91;12.8;256;73;1008
2005;1;24;19;1;12;0;73;1008
2005;1;24;20;0;11.6;0;81;1008
2005;1;24;21;0;11.2;0;86;1008
2005;1;24;22;0;10.8;0;91;1008
2005;1;24;23;0;10.4;0;93;1008
2005;1;24;24;0;10;0;97;1008
2005;1;25;1;0;9.7;0;99;1008
2005;1;25;2;0;9.4;0;96;1008
2005;1;25;3;0;9.2;0;100;1008
2005;1;25;4;0;9;0;100;1008
2005;1;25;5;0;8.9;0;95;1008
2005;1;25;6;0;8.7;0;100;1008
2005;1;25;7;0;8.6;0;98;1008
2005;1;25;8;0;8.5;0;95;1008
2005;1;25;9;13;8.8;0;93;1008
2005;1;25;10;158;10.2;291;82;1009
2005;1;25;11;295;11.6;418;75;1009
2005;1;25;12;408;12.8;457;69;1009
2005;1;25;13;462;13.7;428;66;1009
2005;1;25;14;486;14.5;471;61;1009
2005;1;25;15;447;14.8;450;55;1009
2005;1;25;16;361;14.9;439;57;1009
2005;1;25;17;233;14.6;357;66;1009
2005;1;25;18;92;13.8;214;70;1009
2005;1;25;19;1;12.9;0;78;1009
2005;1;25;20;0;12.7;0;83;1009
2005;1;25;21;0;12.5;0;82;1009
2005;1;25;22;0;12.3;0;83;1009
2005;1;25;23;0;12.2;0;85;1009
2005;1;25;24;0;12;0;90;1009
2005;1;26;1;0;11.9;0;83;1009
2005;1;26;2;0;11.8;0;91;1008
2005;1;26;3;0;11.6;0;93;1008
2005;1;26;4;0;11.6;0;89;1008
2005;1;26;5;0;11.6;0;89;1008
2005;1;26;6;0;11.5;0;93;1008
2005;1;26;7;0;11.5;0;91;1008
2005;1;26;8;0;11.5;0;86;1008
2005;1;26;9;13;11.8;0;84;1008
2005;1;26;10;153;13.2;253;68;1008
2005;1;26;11;290;14.7;388;62;1008
2005;1;26;12;400;16;420;56;1008
2005;1;26;13;470;17.1;445;50;1008
2005;1;26;14;471;17.8;414;48;1008
2005;1;26;15;433;18.2;396;49;1008
2005;1;26;16;343;18.3;379;47;1008
2005;1;26;17;220;17.9;284;52;1008
2005;1;26;18;89;17.2;174;62;1008
2005;1;26;19;1;16.3;0;61;1008
2005;1;26;20;0;15.9;0;67;1008
2005;1;26;21;0;15.5;0;72;1008
2005;1;26;22;0;15.2;0;71;1008
2005;1;26;23;0;14.8;0;71;1008
2005;1;26;24;0;14.4;0;73;1008
2005;1;27;1;0;14;0;77;1008
2005;1;27;2;0;13.5;0;80;1008
2005;1;27;3;0;13.1;0;82;1008
2005;1;27;4;0;12.8;0;88;1008
2005;1;27;5;0;12.6;0;96;1008
2005;1;27;6;0;12.3;0;100;1008
2005;1;27;7;0;12.1;0;97;1008
2005;1;27;8;0;12;0;98;1008
2005;1;27;9;12;12.1;0;100;1008
2005;1;27;10;151;13.3;233;91;1008
2005;1;27;11;287;14.5;364;81;1008
2005;1;27;12;391;15.6;380;73;1008
2005;1;27;13;454;16.4;385;68;1008
2005;1;27;14;452;17;359;62;1008
2005;1;27;15;410;17.3;317;60;1008
2005;1;27;16;331;17.3;305;57;1008
2005;1;27;17;217;16.9;259;57;1008
2005;1;27;18;86;16.3;110;57;1008
