 y; m; dm; h;G_Gh; Ta;G_Bn; RH; p
2005;1;8;15;101;12.3;0;65;984
2005;1;8;16;68;12.2;0;65;984
2005;1;8;17;39;11.9;0;80;984
2005;1;8;18;3;11.5;0;80;984
2005;1;8;19;0;10.7;0;84;984
2005;1;8;20;0;10.8;0;80;984
2005;1;8;21;0;10.3;0;84;984
2005;1;8;22;0;10;0;80;984
2005;1;8;23;0;9.7;0;81;984
2005;1;8;24;0;9.4;0;84;984
2005;1;9;1;0;9;0;89;984
2005;1;9;2;0;8.5;0;88;984
2005;1;9;3;0;8.3;0;82;985
2005;1;9;4;0;8.2;0;84;985
2005;1;9;5;0;8.1;0;84;985
2005;1;9;6;0;8;0;84;985
2005;1;9;7;0;7.9;0;84;985
2005;1;9;8;1;7.9;0;84;985
2005;1;9;9;13;8.1;0;84;985
2005;1;9;10;29;8.4;0;80;985
2005;1;9;11;42;8.6;0;80;985
2005;1;9;12;51;8.8;0;80;985
2005;1;9;13;55;9;0;80;985
2005;1;9;14;398;10.8;236;57;985
2005;1;9;15;319;11.8;123;48;985
2005;1;9;16;239;12.3;144;46;985
2005;1;9;17;123;12.3;184;50;985
2005;1;9;18;7;11.7;0;51;985
2005;1;9;19;0;11.3;0;50;985
2005;1;9;20;0;11;0;52;985
2005;1;9;21;0;10.7;0;52;985
2005;1;9;22;0;10.4;0;52;986
2005;1;9;23;0;10;0;51;986
2005;1;9;24;0;9.7;0;51;986
2005;1;10;1;0;9.4;0;54;986
2005;1;10;2;0;9;0;54;986
2005;1;10;3;0;8.7;0;55;986
2005;1;10;4;0;8.5;0;60;986
2005;1;10;5;0;8.4;0;77;986
2005;1;10;6;0;8.3;0;84;986
2005;1;10;7;0;8.2;0;84;986
2005;1;10;8;1;8.3;0;84;986
2005;1;10;9;19;8.6;0;80;986
2005;1;10;10;43;9;0;62;986
2005;1;10;11;52;9.3;0;54;986
2005;1;10;12;53;9.4;0;55;986
2005;1;10;13;52;9.6;0;53;986
2005;1;10;14;426;11.5;301;48;986
2005;1;10;15;368;12.7;301;43;986
2005;1;10;16;264;13.2;295;43;986
2005;1;10;17;127;13.2;195;43;986
2005;1;10;18;6;12.5;0;49;986
2005;1;10;19;0;12;0;49;986
2005;1;10;20;0;11.6;0;48;987
2005;1;10;21;0;11.1;0;50;987
2005;1;10;22;0;10.7;0;57;987
2005;1;10;23;0;10.3;0;63;987
2005;1;10;24;0;9.8;0;64;987
2005;1;11;1;0;9.3;0;67;987
2005;1;11;2;0;8.8;0;67;987
2005;1;11;3;0;8.3;0;67;987
2005;1;11;4;0;8;0;71;987
2005;1;11;5;0;7.7;0;79;987
2005;1;11;6;0;7.6;0;84;988
2005;1;11;7;0;7.4;0;80;988
2005;1;11;8;2;7.4;0;76;988
2005;1;11;9;68;8.5;2;70;988
2005;1;11;10;188;10.1;73;65;988
2005;1;11;11;295;11.8;103;61;988
2005;1;11;12;342;13.1;118;56;988
2005;1;11;13;321;13.9;71;51;988
2005;1;11;14;296;14.3;38;48;988
2005;1;11;15;265;14.5;54;48;988
2005;1;11;16;181;14.2;29;48;988
2005;1;11;17;97;13.6;52;53;989
2005;1;11;18;2;12.6;0;56;989
2005;1;11;19;0;11.8;0;62;989
2005;1;11;20;0;10.9;0;64;989
2005;1;11;21;0;10.1;0;64;989
2005;1;11;22;0;9.3;0;67;989
2005;1;11;23;0;8.5;0;66;989
2005;1;11;24;0;7.7;0;67;989
2005;1;12;1;0;6.9;0;72;989
2005;1;12;2;0;6;0;75;989
2005;1;12;3;0;5.2;0;76;989
2005;1;12;4;0;4.8;0;76;989
2005;1;12;5;0;4.3;0;72;989
2005;1;12;6;0;4;0;73;990
2005;1;12;7;0;3.7;0;76;990
2005;1;12;8;3;3.8;0;74;990
2005;1;12;9;109;5.3;194;67;990
2005;1;12;10;209;6.9;115;62;990
2005;1;12;11;343;8.6;191;51;990
2005;1;12;12;444;10.3;359;45;990
2005;1;12;13;494;11.6;405;40;990
2005;1;12;14;406;12.2;212;39;990
2005;1;12;15;333;12.3;136;40;990
2005;1;12;16;230;11.9;119;39;990
2005;1;12;17;95;10.9;43;43;990
2005;1;12;18;3;9.6;0;49;991
2005;1;12;19;0;8.9;0;55;991
2005;1;12;20;0;8.2;0;56;991
2005;1;12;21;0;7.5;0;57;991
2005;1;12;22;0;6.9;0;59;991
2005;1;12;23;0;6.2;0;61;991
2005;1;12;24;0;5.5;0;69;991
2005;1;13;1;0;5;0;69;991
2005;1;13;2;0;4.5;0;75;991
2005;1;13;3;0;4;0;76;991
2005;1;13;4;0;3.8;0;78;992
2005;1;13;5;0;3.5;0;80;992
2005;1;13;6;0;3.4;0;85;992
2005;1;13;7;0;3.2;0;82;992
2005;1;13;8;4;3.3;0;82;992
2005;1;13;9;132;5.5;252;69;992
2005;1;13;10;307;8.2;614;58;992
2005;1;13;11;455;10.8;711;45;992
2005;1;13;12;512;12.8;603;42;992
2005;1;13;13;544;14.3;582;37;992
2005;1;13;14;505;15.1;520;34;992
2005;1;13;15;398;15.3;396;33;992
2005;1;13;16;280;14.8;349;34;993
2005;1;13;17;137;13.6;219;38;993
2005;1;13;18;3;11.9;0;43;993
2005;1;13;19;0;11.2;0;50;993
2005;1;13;20;0;10.4;0;49;993
2005;1;13;21;0;9.7;0;50;993
2005;1;13;22;0;9;0;51;993
2005;1;13;23;0;8.2;0;58;993
2005;1;13;24;0;7.5;0;61;993
2005;1;14;1;0;6.7;0;60;993
2005;1;14;2;0;6;0;65;993
2005;1;14;3;0;5.2;0;75;993
2005;1;14;4;0;4.8;0;81;993
2005;1;14;5;0;4.4;0;81;993
2005;1;14;6;0;4.1;0;86;993
2005;1;14;7;0;3.9;0;87;993
2005;1;14;8;4;4;0;85;993
2005;1;14;9;139;6.2;289;73;993
2005;1;14;10;309;8.9;615;56;993
2005;1;14;11;438;11.3;645;44;993
2005;1;14;12;545;13.4;717;39;994
2005;1;14;13;580;15;714;35;994
2005;1;14;14;565;16.1;748;30;994
2005;1;14;15;477;16.5;711;31;994
2005;1;14;16;355;16.3;716;32;994
2005;1;14;17;182;15.2;357;34;994
2005;1;14;18;9;13.3;0;35;994
2005;1;14;19;0;12.4;0;40;994
2005;1;14;20;0;11.4;0;44;994
2005;1;14;21;0;10.4;0;45;994
2005;1;14;22;0;9.5;0;49;994
2005;1;14;23;0;8.5;0;53;994
2005;1;14;24;0;7.5;0;59;994
2005;1;15;1;0;6.7;0;66;994
2005;1;15;2;0;5.8;0;70;994
2005;1;15;3;0;4.9;0;70;994
2005;1;15;4;0;4.4;0;69;994
2005;1;15;5;0;3.9;0;67;994
2005;1;15;6;0;3.6;0;65;994
2005;1;15;7;0;3.3;0;69;994
2005;1;15;8;4;3.4;0;67;994
2005;1;15;9;147;5.7;309;54;994
2005;1;15;10;327;8.5;718;42;994
2005;1;15;11;477;11.1;804;33;994
2005;1;15;12;574;13.2;823;27;994
2005;1;15;13;627;15;881;24;994
2005;1;15;14;597;16.1;860;25;994
2005;1;15;15;509;16.5;836;25;994
2005;1;15;16;366;16.2;758;26;994
2005;1;15;17;191;15;393;28;994
2005;1;15;18;12;13;0;33;994
2005;1;15;19;0;12.1;0;40;994
2005;1;15;20;0;11.1;0;44;994
2005;1;15;21;0;10.1;0;49;994
2005;1;15;22;0;9.2;0;51;994
2005;1;15;23;0;8.2;0;53;994
2005;1;15;24;0;7.2;0;55;994
2005;1;16;1;0;6.4;0;57;994
2005;1;16;2;0;5.6;0;61;994
2005;1;16;3;0;4.8;0;64;994
2005;1;16;4;0;4.3;0;65;994
2005;1;16;5;0;3.9;0;64;994
2005;1;16;6;0;3.6;0;69;994
2005;1;16;7;0;3.3;0;68;994
2005;1;16;8;4;3.4;0;69;994
2005;1;16;9;141;5.6;270;61;994
2005;1;16;10;314;8.3;628;51;994
2005;1;16;11;460;10.8;721;42;994
2005;1;16;12;561;13;763;35;994
2005;1;16;13;614;14.7;823;30;994
2005;1;16;14;593;15.8;833;28;994
2005;1;16;15;507;16.3;816;26;994
2005;1;16;16;363;16;727;28;994
2005;1;16;17;190;14.8;378;31;993
2005;1;16;18;15;12.9;0;37;993
2005;1;16;19;0;12.1;0;41;993
2005;1;16;20;0;11.4;0;45;993
2005;1;16;21;0;10.6;0;52;993
2005;1;16;22;0;9.8;0;55;993
2005;1;16;23;0;9;0;62;993
2005;1;16;24;0;8.2;0;66;993
2005;1;17;1;0;7.6;0;67;993
2005;1;17;2;0;7;0;66;993
2005;1;17;3;0;6.4;0;71;993
2005;1;17;4;0;6.1;0;74;993
2005;1;17;5;0;5.8;0;74;992
2005;1;17;6;0;5.6;0;71;992
2005;1;17;7;0;5.3;0;73;992
2005;1;17;8;5;5.5;0;68;992
2005;1;17;9;133;7.6;246;62;992
2005;1;17;10;333;10.6;614;46;992
2005;1;17;11;398;12.6;389;40;992
2005;1;17;12;505;14.5;535;35;992
2005;1;17;13;558;16.1;566;31;992
2005;1;17;14;403;16.5;202;30;992
2005;1;17;15;398;16.7;346;31;992
2005;1;17;16;310;16.5;423;31;992
2005;1;17;17;149;15.4;210;33;992
2005;1;17;18;7;13.7;0;35;992
2005;1;17;19;0;12.9;0;40;992
2005;1;17;20;0;12.2;0;39;992
2005;1;17;21;0;11.4;0;40;992
2005;1;17;22;0;10.6;0;42;993
2005;1;17;23;0;9.8;0;45;993
2005;1;17;24;0;9;0;49;993
2005;1;18;1;0;8.4;0;52;993
2005;1;18;2;0;7.7;0;54;993
2005;1;18;3;0;7;0;57;993
2005;1;18;4;0;6.6;0;55;993
2005;1;18;5;0;6.3;0;58;993
2005;1;18;6;0;6;0;58;993
2005;1;18;7;0;5.8;0;60;993
2005;1;18;8;4;5.8;0;62;993
2005;1;18;9;142;8.2;294;51;993
2005;1;18;10;325;11.1;687;40;994
2005;1;18;11;476;13.8;775;33;994
2005;1;18;12;583;16.1;832;28;994
2005;1;18;13;622;17.9;832;24;994
2005;1;18;14;584;19;760;22;994
2005;1;18;15;485;19.4;684;21;994
2005;1;18;16;372;19.1;742;23;993
2005;1;18;17;198;17.9;396;24;993
2005;1;18;18;15;15.9;0;28;993
2005;1;18;19;0;15.2;0;36;993
2005;1;18;20;0;14.4;0;37;993
2005;1;18;21;0;13.7;0;42;993
2005;1;18;22;0;12.9;0;42;993
2005;1;18;23;0;12.2;0;46;993
2005;1;18;24;0;11.4;0;44;992
2005;1;19;1;0;10.8;0;46;992
2005;1;19;2;0;10.2;0;47;992
2005;1;19;3;0;9.6;0;49;992
2005;1;19;4;0;9.3;0;50;992
2005;1;19;5;0;8.9;0;51;992
2005;1;19;6;0;8.7;0;51;992
2005;1;19;7;0;8.5;0;52;992
2005;1;19;8;1;8.6;0;51;992
2005;1;19;9;110;10.3;176;46;991
2005;1;19;10;272;12.6;381;39;991
2005;1;19;11;409;14.8;468;32;991
2005;1;19;12;473;16.6;407;28;991
2005;1;19;13;483;17.8;344;25;991
2005;1;19;14;491;18.7;403;24;991
2005;1;19;15;373;18.9;220;23;991
2005;1;19;16;219;18.3;90;25;991
2005;1;19;17;86;17;0;28;991
2005;1;19;18;4;15.6;0;30;991
2005;1;19;19;0;14.9;0;34;991
2005;1;19;20;0;14.1;0;36;991
2005;1;19;21;0;13.4;0;39;991
2005;1;19;22;0;12.7;0;40;991
2005;1;19;23;0;11.9;0;43;991
2005;1;19;24;0;11.2;0;43;992
2005;1;20;1;0;10.5;0;47;992
2005;1;20;2;0;9.7;0;49;992
2005;1;20;3;0;9;0;51;992
2005;1;20;4;0;8.6;0;51;992
2005;1;20;5;0;8.2;0;51;992
2005;1;20;6;0;7.9;0;51;992
2005;1;20;7;0;7.7;0;56;992
2005;1;20;8;3;7.7;0;57;992
2005;1;20;9;123;9.7;223;53;992
2005;1;20;10;277;12;413;43;992
2005;1;20;11;413;14.2;478;37;992
2005;1;20;12;514;16.2;530;35;992
2005;1;20;13;551;17.8;540;33;992
2005;1;20;14;528;18.8;526;30;992
2005;1;20;15;449;19.2;506;30;992
2005;1;20;16;300;18.8;344;31;992
2005;1;20;17;142;17.6;169;33;992
2005;1;20;18;4;15.9;0;35;993
2005;1;20;19;0;15.1;0;42;993
2005;1;20;20;0;14.3;0;41;993
2005;1;20;21;0;13.6;0;46;993
2005;1;20;22;0;12.8;0;48;993
2005;1;20;23;0;12;0;51;993
2005;1;20;24;0;11.2;0;57;993
2005;1;21;1;0;10.5;0;55;993
2005;1;21;2;0;9.8;0;60;993
2005;1;21;3;0;9.1;0;64;993
2005;1;21;4;0;8.7;0;67;993
2005;1;21;5;0;8.3;0;73;993
2005;1;21;6;0;8.1;0;88;993
2005;1;21;7;0;7.8;0;93;994
2005;1;21;8;6;8;0;89;994
2005;1;21;9;152;10.4;312;77;994
2005;1;21;10;327;13.2;666;60;994
2005;1;21;11;479;15.9;761;53;994
2005;1;21;12;580;18.1;790;45;994
2005;1;21;13;609;19.8;749;40;994
2005;1;21;14;585;20.9;742;38;994
2005;1;21;15;488;21.2;654;35;993
2005;1;21;16;353;20.9;559;38;993
2005;1;21;17;190;19.6;380;43;993
2005;1;21;18;17;17.7;0;52;993
2005;1;21;19;0;17.1;0;57;992
2005;1;21;20;0;16.5;0;58;992
2005;1;21;21;0;15.9;0;58;992
2005;1;21;22;0;15.3;0;65;992
2005;1;21;23;0;14.7;0;67;992
2005;1;21;24;0;14.1;0;72;991
2005;1;22;1;0;13.7;0;67;991
2005;1;22;2;0;13.4;0;68;991
2005;1;22;3;0;13;0;72;991
2005;1;22;4;0;12.8;0;76;990
2005;1;22;5;0;12.7;0;76;990
2005;1;22;6;0;12.5;0;78;990
2005;1;22;7;0;12.4;0;77;990
2005;1;22;8;2;12.5;0;75;989
2005;1;22;9;82;13.9;33;68;989
2005;1;22;10;159;15.3;17;64;989
2005;1;22;11;251;16.8;31;54;989
2005;1;22;12;283;17.9;27;52;988
2005;1;22;13;312;18.9;31;49;988
2005;1;22;14;330;19.6;75;46;988
2005;1;22;15;291;20;59;47;989
2005;1;22;16;217;20.1;60;47;989
2005;1;22;17;114;19.5;54;46;989
2005;1;22;18;11;18.5;0;49;990
2005;1;22;19;0;17.5;0;47;990
2005;1;22;20;0;16.4;0;46;990
2005;1;22;21;0;15.4;0;49;991
2005;1;22;22;0;14.3;0;50;991
2005;1;22;23;0;13.3;0;50;991
2005;1;22;24;0;12.2;0;51;992
2005;1;23;1;0;11.1;0;55;992
2005;1;23;2;0;9.8;0;53;992
2005;1;23;3;0;8.6;0;57;993
2005;1;23;4;0;8;0;57;993
2005;1;23;5;0;7.4;0;62;993
2005;1;23;6;0;6.9;0;61;994
2005;1;23;7;0;6.5;0;67;994
2005;1;23;8;6;6.6;0;67;994
2005;1;23;9;183;9.5;409;57;995
2005;1;23;10;391;12.7;884;44;995
2005;1;23;11;561;15.7;970;35;995
2005;1;23;12;675;18.2;1002;29;996
2005;1;23;13;718;20.1;1010;25;996
2005;1;23;14;691;21.3;1003;22;996
2005;1;23;15;596;21.8;978;23;996
2005;1;23;16;440;21.5;913;23;996
2005;1;23;17;242;20.1;476;25;996
2005;1;23;18;23;17.9;0;30;996
2005;1;23;19;0;16.4;0;36;996
2005;1;23;20;0;14.9;0;38;996
2005;1;23;21;0;13.4;0;39;996
2005;1;23;22;0;11.9;0;45;996
2005;1;23;23;0;10.4;0;50;996
2005;1;23;24;0;8.9;0;52;996
2005;1;24;1;0;7.6;0;55;996
2005;1;24;2;0;6.2;0;54;996
2005;1;24;3;0;4.9;0;62;996
2005;1;24;4;0;4.2;0;62;996
2005;1;24;5;0;3.5;0;64;996
2005;1;24;6;0;3;0;63;995
2005;1;24;7;0;2.5;0;65;995
2005;1;24;8;5;2.7;0;66;995
2005;1;24;9;171;5.5;381;60;995
2005;1;24;10;367;8.7;839;49;995
2005;1;24;11;530;11.7;921;36;995
2005;1;24;12;638;14.2;950;28;995
2005;1;24;13;685;16.1;963;25;995
2005;1;24;14;660;17.4;956;24;995
2005;1;24;15;570;17.9;934;23;995
2005;1;24;16;419;17.6;860;23;995
2005;1;24;17;230;16.2;455;27;995
2005;1;24;18;22;14;0;33;995
2005;1;24;19;0;13.1;0;42;995
2005;1;24;20;0;12.1;0;42;995
2005;1;24;21;0;11.2;0;44;995
2005;1;24;22;0;10.2;0;51;995
2005;1;24;23;0;9.3;0;55;995
2005;1;24;24;0;8.3;0;56;995
2005;1;25;1;0;7.6;0;55;995
2005;1;25;2;0;6.8;0;53;995
2005;1;25;3;0;6.1;0;56;995
2005;1;25;4;0;5.6;0;56;995
2005;1;25;5;0;5.2;0;58;995
2005;1;25;6;0;4.9;0;57;995
2005;1;25;7;0;4.7;0;58;995
2005;1;25;8;6;4.8;0;57;994
2005;1;25;9;159;7.4;327;51;994
2005;1;25;10;343;10.3;716;40;994
2005;1;25;11;505;13.2;828;33;994
2005;1;25;12;604;15.6;835;29;994
2005;1;25;13;644;17.4;829;27;994
2005;1;25;14;610;18.4;780;26;994
2005;1;25;15;525;18.9;759;25;994
2005;1;25;16;388;18.6;704;25;994
2005;1;25;17;215;17.4;416;29;994
2005;1;25;18;23;15.3;0;35;994
2005;1;25;19;0;14.5;0;42;994
2005;1;25;20;0;13.8;0;44;994
2005;1;25;21;0;13;0;47;994
2005;1;25;22;0;12.2;0;48;994
2005;1;25;23;0;11.5;0;51;994
2005;1;25;24;0;10.7;0;54;994
2005;1;26;1;0;10.1;0;54;994
2005;1;26;2;0;9.5;0;59;994
2005;1;26;3;0;8.9;0;59;994
2005;1;26;4;0;8.6;0;60;994
2005;1;26;5;0;8.3;0;64;994
2005;1;26;6;0;8.1;0;72;994
2005;1;26;7;0;7.9;0;71;994
2005;1;26;8;5;8;0;71;994
2005;1;26;9;151;10.6;291;61;994
2005;1;26;10;331;13.6;632;47;994
2005;1;26;11;482;16.4;720;40;994
2005;1;26;12;591;18.8;772;34;994
2005;1;26;13;640;20.7;802;31;994
2005;1;26;14;632;22.1;849;28;994
2005;1;26;15;544;22.7;821;28;994
2005;1;26;16;394;22.4;716;29;993
2005;1;26;17;220;21.2;428;29;993
2005;1;26;18;28;19.2;0;36;993
2005;1;26;19;0;18.4;0;46;993
2005;1;26;20;0;17.6;0;47;993
2005;1;26;21;0;16.8;0;49;992
2005;1;26;22;0;16;0;51;992
2005;1;26;23;0;15.3;0;56;992
2005;1;26;24;0;14.5;0;59;992
2005;1;27;1;0;13.8;0;55;991
2005;1;27;2;0;13.1;0;56;991
2005;1;27;3;0;12.4;0;56;991
2005;1;27;4;0;12;0;51;991
2005;1;27;5;0;11.7;0;54;991
2005;1;27;6;0;11.4;0;57;990
2005;1;27;7;0;11.2;0;58;990
2005;1;27;8;2;11.2;0;54;990
2005;1;27;9;86;12.6;36;47;990
2005;1;27;10;192;14.1;57;43;989
2005;1;27;11;318;15.9;103;40;989
2005;1;27;12;389;17.3;147;38;989
2005;1;27;13;362;18.2;83;35;989
2005;1;27;14;368;18.8;90;35;989
2005;1;27;15;313;19.1;70;33;989
2005;1;27;16;212;18.8;32;33;990
2005;1;27;17;114;18.1;35;33;990
2005;1;27;18;5;17;0;32;990
2005;1;27;19;0;15.9;0;33;990
2005;1;27;20;0;14.9;0;37;991
2005;1;27;21;0;13.9;0;41;991
2005;1;27;22;0;12.8;0;46;991
2005;1;27;23;0;11.8;0;48;991
2005;1;27;24;0;10.7;0;51;992
2005;1;28;1;0;9.8;0;58;992
2005;1;28;2;0;8.7;0;63;992
2005;1;28;3;0;7.6;0;71;992
2005;1;28;4;0;7.1;0;73;993
2005;1;28;5;0;6.5;0;72;993
2005;1;28;6;0;6.1;0;68;993
2005;1;28;7;0;5.7;0;71;993
2005;1;28;8;7;5.9;0;69;994
2005;1;28;9;178;8.7;390;58;994
2005;1;28;10;376;11.8;843;47;994
2005;1;28;11;543;14.7;926;40;994
2005;1;28;12;647;17.1;940;33;995
2005;1;28;13;689;18.9;939;30;995
2005;1;28;14;660;20;917;27;995
2005;1;28;15;568;20.5;881;25;995
2005;1;28;16;418;20.2;789;26;995
2005;1;28;17;227;18.8;407;30;995
2005;1;28;18;24;16.6;0;35;995
2005;1;28;19;0;15.6;0;42;995
2005;1;28;20;0;14.6;0;43;995
2005;1;28;21;0;13.6;0;46;995
2005;1;28;22;0;12.6;0;48;995
2005;1;28;23;0;11.6;0;53;995
2005;1;28;24;0;10.6;0;58;995
2005;1;29;1;0;9.8;0;59;995
2005;1;29;2;0;9.1;0;63;995
2005;1;29;3;0;8.3;0;65;995
2005;1;29;4;0;7.9;0;66;995
2005;1;29;5;0;7.5;0;66;995
2005;1;29;6;0;7.2;0;67;995
